Year,OSGR10km,Type,Species,Latitude(WGS84),Longitude(WGS84),Count,Forest Cover (%)
2019,NH43,Red,Red,57.33912883,-4.564462167,10,0.392145124
2019,NH44,Red,Red,57.46227933,-4.540846,6,0.299090156
2019,NH45,Red,Red,57.54746889,-4.574091556,10,0.373741851
2019,NH46,Red,Red,57.607812,-4.528121,1,0.358788144
2019,NH49,Red,Red,57.879194,-4.572446,1,0.376305242
2019,NH52,Red,Red,57.3088256,-4.4514196,5,0.358523378
2019,NH53,Red,Red,57.35984333,-4.402941,8,0.417591511
2019,NH54,Red,Red,57.47250592,-4.436044417,15,0.309971087
2019,NH55,Red,Red,57.54254278,-4.43966,14,0.212502391
2019,NH56,Red,Red,57.663399,-4.396177,1,0.37155801
2019,NH57,Red,Red,57.730173,-4.3812755,2,0.339940255
2019,NH59,Red,Red,57.93406125,-4.41623085,30,0.42483401
2019,NH63,Red,Red,57.39436475,-4.20675875,5,0.463140515
2019,NH64,Red,Red,57.47673397,-4.240446811,49,0.237866924
2019,NH65,Red,Red,57.5704494,-4.2817094,7,0.388778881
2019,NH66,Red,Red,57.67868567,-4.314987,4,0.259333085
2019,NH67,Red,Red,57.705739,-4.26846475,4,0.469276128
2019,NH68,Red,Red,57.845933,-4.292021,1,0.245113032
2019,NH69,Red,Red,57.8982778,-4.3382246,9,0.250374831
2019,NH70,Red,Red,57.0799423,-4.057296913,27,0.08341286
2019,NH72,Red,Red,57.299046,-4.0379305,2,0.124643966
2019,NH73,Red,Red,57.38005275,-4.043285,4,0.305945102
2019,NH74,Red,Red,57.48647525,-4.097282438,20,0.361661226
2019,NH76,Red,Red,57.648517,-4.122036,2,0.149862073
2019,NH77,Red,Red,57.7421435,-4.0846615,3,0.355084661
2019,NH78,Red,Red,57.830809,-4.181577,1,0.234940662
2019,NH80,Red,Red,57.12385718,-3.917362412,23,0.48214815
2019,NH81,Red,Red,57.196686,-3.829535,3,0.195903381
2019,NH82,Red,Red,57.330001,-3.9848385,2,0.196584236
2019,NH84,Red,Red,57.51804,-3.968333,2,0.350374144
2019,NH85,Red,Red,57.56877733,-3.9016695,6,0.166121959
2019,NH90,Red,Red,57.157895,-3.712409667,3,0.242609741
2019,NH91,Red,Red,57.20862933,-3.768609667,19,0.576699584
2019,NH92,Red,Red,57.2763685,-3.710210333,9,0.360645539
2019,NH94,Red,Red,57.49267333,-3.738094,4,0.578514898
2019,NH95,Red,Red,57.596496,-3.7663285,4,0.451913334
2019,NH96,Red,Red,57.62581733,-3.703139667,4,0.135726968
2019,NJ01,Red,Red,57.24054467,-3.552763333,4,0.250164355
2019,NJ02,Red,Red,57.32858613,-3.57674875,17,0.367760037
2019,NJ04,Red,Red,57.497743,-3.627638,1,0.30954051
2019,NJ05,Red,Red,57.59638761,-3.598580944,32,0.475231548
2019,NJ06,Red,Red,57.63803933,-3.568577667,3,0.119632158
2019,NJ11,Red,Red,57.24743,-3.372955,2,0.113378071
2019,NJ12,Red,Red,57.3178395,-3.3830245,5,0.198277088
2019,NJ13,Red,Red,57.3987115,-3.38110075,4,0.310360068
2019,NJ14,Red,Red,57.48243533,-3.379001667,5,0.401773092
2019,NJ15,Red,Red,57.54427967,-3.471542667,3,0.466503657
2019,NJ16,Red,Red,57.676207,-3.430486,4,0.213015693
2019,NJ20,Red,Red,57.1611015,-3.2060655,3,0.062236911
2019,NJ23,Red,Red,57.3859535,-3.2708205,2,0.231808363
2019,NJ24,Red,Red,57.4675536,-3.25831905,39,0.549167455
2019,NJ25,Red,Red,57.5807972,-3.2440132,6,0.393981159
2019,NJ26,Red,Red,57.653889,-3.264030333,31,0.206048504
2019,NJ30,Red,Red,57.094271,-3.14778,1,0.151631489
2019,NJ31,Red,Red,57.1967915,-3.11083275,15,0.355215389
2019,NJ33,Red,Red,57.434728,-3.150092,1,0.183605053
2019,NJ34,Red,Red,57.4648325,-3.12395275,5,0.465102441
2019,NJ35,Red,Red,57.59894257,-3.112250143,13,0.500497834
2019,NJ36,Red,Red,57.6610305,-3.10739975,10,0.163872224
2019,NJ40,Red,Red,57.13702767,-2.897970667,3,0.270596315
2019,NJ42,Red,Red,57.29048067,-2.879569667,4,0.212324305
2019,NJ43,Red,Red,57.43303267,-2.959047333,4,0.532415417
2019,NJ45,Red,Red,57.538496,-2.86772,1,0.301979884
2019,NJ46,Red,Red,57.670693,-2.909411,3,0.230503089
2019,NJ50,Red,Red,57.11683467,-2.733974333,5,0.300177353
2019,NJ51,Red,Red,57.23622167,-2.711857074,28,0.195111833
2019,NJ52,Red,Red,57.304699,-2.765939,2,0.195592565
2019,NJ53,Red,Red,57.371672,-2.679208,1,0.238360378
2019,NJ54,Red,Red,57.483167,-2.812463,3,0.278768844
2019,NJ55,Red,Red,57.6087435,-2.6928305,2,0.230953581
2019,NJ56,Red,Red,57.67594,-2.797654,5,0.133328252
2019,NJ60,Red,Red,57.12323936,-2.613776857,15,0.260572992
2019,NJ61,Red,Red,57.23180845,-2.555873545,29,0.390690039
2019,NJ62,Red,Red,57.32231196,-2.565980522,32,0.281017805
2019,NJ63,Red,Red,57.3973155,-2.5806985,3,0.103231262
2019,NJ64,Red,Red,57.520808,-2.5843015,5,0.116381545
2019,NJ65,Red,Red,57.586221,-2.519295,1,0.115223998
2019,NJ66,Red,Red,57.65431886,-2.529124429,11,0.047543882
2019,NJ70,Grey,Grey,57.16352,-2.333036,1,0.271022756
2019,NJ70,Red,Red,57.16173345,-2.355161793,29,0.271022756
2019,NJ71,Red,Red,57.24307143,-2.409080111,85,0.178261556
2019,NJ72,Red,Red,57.30259229,-2.429757089,55,0.086470649
2019,NJ73,Red,Red,57.42416667,-2.400052778,16,0.102744658
2019,NJ74,Red,Red,57.5282642,-2.4543448,6,0.082144756
2019,NJ75,Red,Red,57.56022275,-2.4462375,4,0.091663401
2019,NJ76,Red,Red,57.648756,-2.4925475,2,0.007306248
2019,NJ80,Grey,Grey,57.12659144,-2.200164425,200,0.145801017
2019,NJ80,Red,Red,57.12118057,-2.226465941,505,0.145801017
2019,NJ81,Grey,Grey,57.19835541,-2.222427571,72,0.156304331
2019,NJ81,Red,Red,57.20355387,-2.238060198,133,0.156304331
2019,NJ82,Grey,Grey,57.318849,-2.198933333,3,0.070620342
2019,NJ82,Red,Red,57.29501706,-2.238058887,71,0.070620342
2019,NJ83,Red,Red,57.41088552,-2.232182476,29,0.116073865
2019,NJ84,Red,Red,57.458563,-2.26415,5,0.065000952
2019,NJ90,Grey,Grey,57.14280283,-2.133380551,435,0.053831489
2019,NJ90,Red,Red,57.12914274,-2.141310813,258,0.053831489
2019,NJ91,Grey,Grey,57.19436837,-2.117967648,57,0.063795747
2019,NJ91,Red,Red,57.2161163,-2.1160779,31,0.063795747
2019,NJ92,Red,Red,57.3316795,-2.108746167,11,0.075211226
2019,NJ93,Red,Red,57.36892896,-2.075177429,39,0.093215859
2019,NJ94,Red,Red,57.499233,-2.075043,3,0.093061585
2019,NJ95,Red,Red,57.570201,-2.069377,3,0.115319629
2019,NK03,Red,Red,57.379793,-2.000816,1,0.056653416
2019,NK04,Red,Red,57.519921,-1.999151,1,0.094244935
2019,NM66,Red,Red,56.7525755,-5.807171,2,0.186151448
2019,NM70,Red,Red,56.1866234,-5.5635054,10,0.068410444
2019,NM71,Red,Red,56.233475,-5.560117,1,0.053981951
2019,NM77,Red,Red,56.790482,-5.697972,2,0.068931735
2019,NM80,Red,Red,56.18227979,-5.474543143,17,0.29681353
2019,NM81,Red,Red,56.26186133,-5.489523,3,0.46851486
2019,NM82,Red,Red,56.3974985,-5.459112,7,0.286044416
2019,NM83,Red,Red,56.4330218,-5.4763655,19,0.076375553
2019,NM86,Red,Red,56.695337,-5.569337,2,0.328081689
2019,NM90,Red,Red,56.22424333,-5.287602667,9,0.527416925
2019,NM91,Red,Red,56.2654685,-5.281181,4,0.587993901
2019,NM92,Red,Red,56.3915315,-5.2563635,3,0.211813007
2019,NM93,Red,Red,56.46431467,-5.345521778,11,0.341472473
2019,NM94,Red,Red,56.53200857,-5.336642571,9,0.32751221
2019,NN00,Red,Red,56.20060938,-5.081109375,16,0.544649386
2019,NN02,Red,Red,56.388813,-5.188074,2,0.371482303
2019,NN03,Red,Red,56.4327372,-5.2172202,6,0.259587687
2019,NN05,Red,Red,56.682366,-5.150791,4,0.373475293
2019,NN06,Red,Red,56.69787,-5.177413,1,0.299504326
2019,NN07,Red,Red,56.8001375,-5.1500145,2,0.250311422
2019,NN10,Red,Red,56.19036388,-4.9759015,11,0.436012357
2019,NN11,Red,Red,56.2540716,-4.9409218,11,0.418270196
2019,NN12,Red,Red,56.40058477,-4.997455846,16,0.273429313
2019,NN15,Red,Red,56.683615,-5.101082,1,0.098083028
2019,NN17,Red,Red,56.8560083,-5.0761273,12,0.310964359
2019,NN18,Red,Red,56.9325015,-5.013187,6,0.38975194
2019,NN20,Red,Red,56.18986644,-4.798389735,36,0.275774059
2019,NN28,Red,Red,56.91368346,-4.886330769,13,0.281580597
2019,NN29,Red,Red,57.043757,-4.809515,1,0.239927875
2019,NN30,Red,Red,56.21234621,-4.717872571,19,0.239134176
2019,NN31,Red,Red,56.291295,-4.695847,1,0.106900279
2019,NN32,Red,Red,56.4103375,-4.656439,4,0.238177188
2019,NN33,Red,Red,56.44018333,-4.710170667,3,0.122022077
2019,NN37,Red,Red,56.868193,-4.701145,1,0.165180477
2019,NN38,Red,Red,56.887197,-4.695128,2,0.208409248
2019,NN39,Red,Red,57.045846,-4.796482,1,0.080186707
2019,NN40,Red,Red,56.19637255,-4.446431182,13,0.477586155
2019,NN42,Red,Red,56.39998,-4.572246,1,0.149322357
2019,NN48,Red,Red,56.916035,-4.563295,2,0.160183878
2019,NN50,Red,Red,56.2002101,-4.3558799,54,0.527976203
2019,NN51,Red,Red,56.31217554,-4.321631538,20,0.388966588
2019,NN52,Red,Red,56.38531835,-4.335215174,26,0.240160195
2019,NN53,Red,Red,56.46521082,-4.319138882,20,0.179746914
2019,NN54,Red,Red,56.592367,-4.3181665,2,0.146052628
2019,NN55,Red,Red,56.68026067,-4.30343,3,0.468128324
2019,NN59,Red,Red,56.999922,-4.317118,1,0.19956452
2019,NN60,Grey,Grey,56.24511664,-4.208851,12,0.317673331
2019,NN60,Red,Red,56.23847827,-4.215913073,66,0.317673331
2019,NN61,Red,Red,56.315158,-4.115383,1,0.038960964
2019,NN62,Red,Red,56.38860694,-4.161127029,38,0.084119623
2019,NN63,Red,Red,56.49181867,-4.222141333,5,0.09741195
2019,NN64,Red,Red,56.607943,-4.1773545,2,0.071799332
2019,NN65,Red,Red,56.6951608,-4.163776,8,0.174978655
2019,NN68,Red,Red,56.933801,-4.247267,1,0.106901879
2019,NN69,Red,Red,57.02574033,-4.163286667,3,0.199188536
2019,NN70,Grey,Grey,56.19031443,-3.961524274,108,0.30401815
2019,NN70,Red,Red,56.19129883,-4.020017011,110,0.30401815
2019,NN71,Red,Red,56.341307,-4.00195,1,0.081389721
2019,NN72,Grey,Grey,56.3765644,-3.997041525,44,0.229398951
2019,NN72,Red,Red,56.38021015,-3.99644195,160,0.229398951
2019,NN74,Red,Red,56.59023821,-4.028360441,42,0.324498172
2019,NN75,Red,Red,56.6833544,-4.0324872,6,0.293447326
2019,NN76,Red,Red,56.752388,-4.085931,2,0.418117602
2019,NN79,Red,Red,57.06597688,-4.105338882,33,0.190591006
2019,NN80,Red,Red,56.22340794,-3.879918813,19,0.137126195
2019,NN81,Grey,Grey,56.329283,-3.789433,1,0.236147944
2019,NN81,Red,Red,56.31664631,-3.827645,21,0.236147944
2019,NN82,Grey,Grey,56.38282462,-3.837590939,116,0.14397231
2019,NN82,Red,Red,56.3810004,-3.855647726,85,0.14397231
2019,NN83,Red,Red,56.490019,-3.796995,1,0.025917158
2019,NN84,Red,Red,56.613963,-3.872805,14,0.331220158
2019,NN85,Red,Red,56.64670527,-3.829805818,22,0.244975569
2019,NN86,Red,Red,56.75569441,-3.863543588,23,0.422130941
2019,NN90,Red,Red,56.24989493,-3.715555143,18,0.237428375
2019,NN91,Grey,Grey,56.29951794,-3.732095588,19,0.171364837
2019,NN91,Red,Red,56.30419185,-3.700008341,51,0.171364837
2019,NN92,Grey,Grey,56.383411,-3.677782,1,0.211420781
2019,NN92,Red,Red,56.4217675,-3.692698047,78,0.211420781
2019,NN93,Red,Red,56.53041863,-3.744027875,12,0.059898243
2019,NN94,Grey,Grey,56.608459,-3.64702,2,0.536062011
2019,NN94,Red,Red,56.58689171,-3.642245429,10,0.536062011
2019,NN95,Red,Red,56.69745572,-3.732514056,40,0.421215582
2019,NN96,Red,Red,56.73678386,-3.784701571,8,0.114435342
2019,NO00,Red,Red,56.18917094,-3.572995129,33,0.325315484
2019,NO01,Grey,Grey,56.32827857,-3.538923143,10,0.233963337
2019,NO01,Red,Red,56.33262738,-3.556423769,37,0.233963337
2019,NO02,Grey,Grey,56.42380584,-3.517990432,49,0.218594493
2019,NO02,Red,Red,56.421046,-3.544231867,83,0.218594493
2019,NO03,Grey,Grey,56.52392992,-3.498992333,13,0.201753146
2019,NO03,Red,Red,56.48459304,-3.522723577,30,0.201753146
2019,NO04,Grey,Grey,56.56220993,-3.567826429,33,0.369788833
2019,NO04,Red,Red,56.57153064,-3.572438593,164,0.369788833
2019,NO05,Red,Red,56.71992433,-3.513262667,8,0.128524074
2019,NO06,Red,Red,56.74031944,-3.527166111,18,0.193679366
2019,NO08,Red,Red,56.98615133,-3.514726333,3,0.050993501
2019,NO09,Red,Red,56.992696,-3.493593,1,0.14657552
2019,NO10,Grey,Grey,56.21401386,-3.423162905,40,0.076759514
2019,NO10,Red,Red,56.21644608,-3.402437326,129,0.076759514
2019,NO11,Grey,Grey,56.34439242,-3.42730225,17,0.153796274
2019,NO11,Red,Red,56.32346898,-3.361980561,52,0.153796274
2019,NO12,Grey,Grey,56.40716244,-3.423363984,89,0.164696499
2019,NO12,Red,Red,56.40125215,-3.399398865,93,0.164696499
2019,NO13,Grey,Grey,56.48922254,-3.390051216,41,0.190279153
2019,NO13,Red,Red,56.48822787,-3.389132563,123,0.190279153
2019,NO14,Grey,Grey,56.57147477,-3.421561227,25,0.136384102
2019,NO14,Red,Red,56.57936707,-3.369415407,67,0.136384102
2019,NO15,Red,Red,56.64850127,-3.397773545,17,0.245170626
2019,NO16,Red,Red,56.733222,-3.318188,1,0.090105103
2019,NO18,Red,Red,56.987465,-3.480217,1,0.058430303
2019,NO19,Red,Red,57.00550691,-3.395612364,22,0.203243873
2019,NO20,Grey,Grey,56.20918428,-3.173508241,49,0.150020785
2019,NO20,Red,Red,56.24003986,-3.181772286,55,0.150020785
2019,NO21,Grey,Grey,56.30304478,-3.199346333,9,0.13967205
2019,NO21,Red,Red,56.30276647,-3.241028677,86,0.13967205
2019,NO22,Grey,Grey,56.39791146,-3.206499846,17,0.067207426
2019,NO22,Red,Red,56.39837353,-3.212426529,21,0.067207426
2019,NO23,Grey,Grey,56.52479058,-3.251954161,38,0.177162768
2019,NO23,Red,Red,56.49809653,-3.168405,22,0.177162768
2019,NO24,Grey,Grey,56.57358688,-3.185568,49,0.084138221
2019,NO24,Red,Red,56.58513683,-3.182042583,101,0.084138221
2019,NO25,Grey,Grey,56.641789,-3.209006,1,0.208072609
2019,NO25,Red,Red,56.67910025,-3.2083655,20,0.208072609
2019,NO26,Red,Red,56.7326815,-3.283842,2,0.278015262
2019,NO27,Red,Red,56.86815433,-3.181853667,5,0.109615141
2019,NO29,Red,Red,57.032901,-3.2335384,5,0.263151057
2019,NO30,Grey,Grey,56.219095,-3.020457333,12,0.100008326
2019,NO30,Red,Red,56.22775296,-3.062284478,25,0.100008326
2019,NO31,Grey,Grey,56.30754333,-3.045133,7,0.09870466
2019,NO31,Red,Red,56.29602387,-3.075578867,19,0.09870466
2019,NO32,Grey,Grey,56.4174972,-3.0332866,10,0.062492866
2019,NO32,Red,Red,56.39997991,-3.041951273,14,0.062492866
2019,NO33,Grey,Grey,56.48731416,-3.052692705,111,0.106139225
2019,NO33,Red,Red,56.49482657,-3.089062028,105,0.106139225
2019,NO34,Grey,Grey,56.60709048,-3.024328043,32,0.107557369
2019,NO34,Red,Red,56.59253969,-3.068349846,18,0.107557369
2019,NO35,Grey,Grey,56.70688033,-3.029215333,3,0.112913192
2019,NO35,Red,Red,56.67769782,-3.024473474,106,0.112913192
2019,NO36,Red,Red,56.75671122,-3.040071,10,0.159996286
2019,NO37,Red,Red,56.824321,-3.060861,3,0.03774513
2019,NO39,Red,Red,57.054096,-3.063357091,13,0.377846937
2019,NO40,Grey,Grey,56.212634,-2.8459925,5,0.10475566
2019,NO40,Red,Red,56.22944583,-2.88160075,14,0.10475566
2019,NO41,Grey,Grey,56.329837,-2.8517476,19,0.065521543
2019,NO41,Red,Red,56.32504515,-2.848843741,35,0.065521543
2019,NO42,Grey,Grey,56.39160817,-2.924867167,7,0.220115118
2019,NO42,Red,Red,56.4206095,-2.89857869,79,0.220115118
2019,NO43,Grey,Grey,56.48146476,-2.891905059,63,0.044310792
2019,NO44,Grey,Grey,56.61037239,-2.891373,19,0.104656114
2019,NO44,Red,Red,56.63257191,-2.862829273,15,0.104656114
2019,NO45,Grey,Grey,56.6685402,-2.8746006,5,0.094206324
2019,NO45,Red,Red,56.66890587,-2.861261368,48,0.094206324
2019,NO46,Red,Red,56.74111467,-2.901026333,11,0.092299112
2019,NO47,Red,Red,56.8786818,-2.85235,17,0.014944742
2019,NO48,Red,Red,56.911143,-2.912232,1,0.012584188
2019,NO49,Red,Red,57.05537733,-2.925136,3,0.421568064
2019,NO51,Grey,Grey,56.3164538,-2.7677276,7,0.031802716
2019,NO51,Red,Red,56.31855838,-2.788662048,24,0.031802716
2019,NO53,Grey,Grey,56.512896,-2.712410067,26,0.06448071
2019,NO53,Red,Red,56.53330138,-2.789318625,9,0.06448071
2019,NO54,Grey,Grey,56.62712111,-2.751246222,10,0.075704654
2019,NO54,Red,Red,56.61293833,-2.717628,21,0.075704654
2019,NO55,Grey,Grey,56.64916547,-2.744749324,35,0.207330037
2019,NO55,Red,Red,56.67621889,-2.745190972,37,0.207330037
2019,NO56,Grey,Grey,56.758206,-2.6607305,2,0.100565871
2019,NO56,Red,Red,56.76287906,-2.682696875,19,0.100565871
2019,NO57,Red,Red,56.83944557,-2.665778714,7,0.062725992
2019,NO59,Red,Red,57.06809646,-2.770014231,39,0.460101536
2019,NO64,Grey,Grey,56.60244784,-2.607274541,41,0.053825962
2019,NO64,Red,Red,56.60669615,-2.610996704,46,0.053825962
2019,NO65,Grey,Grey,56.71081386,-2.5811568,39,0.10541475
2019,NO65,Red,Red,56.6979101,-2.5781114,15,0.10541475
2019,NO66,Grey,Grey,56.7455456,-2.580458667,18,0.143553007
2019,NO66,Red,Red,56.77169202,-2.592766848,64,0.143553007
2019,NO67,Red,Red,56.8346508,-2.5629081,21,0.188164163
2019,NO68,Red,Red,56.916167,-2.500097,1,0.323629445
2019,NO69,Red,Red,57.05788979,-2.527283,83,0.470068188
2019,NO75,Grey,Grey,56.707853,-2.472827,2,0.004754513
2019,NO75,Red,Red,56.700984,-2.467839667,3,0.004754513
2019,NO76,Grey,Grey,56.74528367,-2.473299333,4,0.067954718
2019,NO76,Red,Red,56.75008574,-2.457152852,35,0.067954718
2019,NO77,Red,Red,56.83649089,-2.480093111,13,0.092430382
2019,NO79,Red,Red,57.05870616,-2.425871102,63,0.391035075
2019,NO86,Grey,Grey,56.815244,-2.320209,1,0.004394835
2019,NO88,Red,Red,56.96662977,-2.229998615,15,0.142319313
2019,NO89,Grey,Grey,57.08919933,-2.232446667,3,0.163921579
2019,NO89,Red,Red,57.08214297,-2.241122333,34,0.163921579
2019,NO99,Grey,Grey,57.027557,-2.162243,1,0.011242201
2019,NR61,Red,Red,55.402921,-5.703054,2,0.288334879
2019,NR73,Red,Red,55.6015635,-5.5073625,3,0.550015579
2019,NR76,Red,Red,55.797957,-5.540978,1,0.46735791
2019,NR77,Red,Red,55.9219108,-5.6067098,9,0.157664477
2019,NR78,Red,Red,56.02763714,-5.593424286,9,0.31348186
2019,NR79,Red,Red,56.06218636,-5.553353091,15,0.154255284
2019,NR84,Red,Red,55.645172,-5.379305,3,0.173322738
2019,NR86,Red,Red,55.8295295,-5.458376,3,0.488927412
2019,NR87,Red,Red,55.89064408,-5.418476,15,0.262613914
2019,NR88,Red,Red,56.0096845,-5.446393,3,0.524428963
2019,NR89,Red,Red,56.09364911,-5.499481667,16,0.514511979
2019,NR92,Red,Red,55.453931,-5.247707,10,0.267710506
2019,NR97,Red,Red,55.919755,-5.254309333,4,0.407043845
2019,NR98,Red,Red,56.0128582,-5.2329038,6,0.460659017
2019,NR99,Red,Red,56.10204888,-5.277682625,12,0.505284241
2019,NS02,Red,Red,55.4611895,-5.11273,4,0.250149616
2019,NS03,Red,Red,55.575337,-5.143199333,4,0.173892761
2019,NS04,Red,Red,55.649564,-5.146761,4,0.046610054
2019,NS06,Red,Red,55.874318,-5.039406,1,0.072523291
2019,NS07,Red,Red,55.9027985,-5.104842,2,0.241188093
2019,NS08,Red,Red,56.0029415,-5.1963065,5,0.49731761
2019,NS09,Red,Red,56.10745386,-5.139577,8,0.502587072
2019,NS16,Red,Red,55.868548,-5.018171,2,0.069295453
2019,NS17,Red,Red,55.9362074,-4.941423,6,0.391525693
2019,NS18,Red,Red,56.01253188,-4.960795625,15,0.45044691
2019,NS19,Red,Red,56.13636258,-4.9956645,19,0.452284672
2019,NS20,Grey,Grey,55.33551783,-4.781308667,6,0.193197788
2019,NS20,Red,Red,55.278398,-4.73068,1,0.193197788
2019,NS21,Grey,Grey,55.3784047,-4.7273369,10,0.060616839
2019,NS24,Grey,Grey,55.6978395,-4.7853195,4,0.042664935
2019,NS25,Grey,Grey,55.7686215,-4.854966,5,0.118504346
2019,NS26,Grey,Grey,55.825059,-4.84393,1,0.036789498
2019,NS27,Grey,Grey,55.9506455,-4.7962655,4,0.105745983
2019,NS28,Grey,Grey,56.00076442,-4.759238167,13,0.173357668
2019,NS28,Red,Red,56.0046905,-4.7913475,2,0.173357668
2019,NS29,Red,Red,56.12347267,-4.84448,7,0.282935262
2019,NS30,Grey,Grey,55.30458117,-4.612169667,8,0.297983353
2019,NS30,Red,Red,55.299602,-4.62005,1,0.297983353
2019,NS31,Grey,Grey,55.418243,-4.639185667,4,0.091125636
2019,NS32,Grey,Grey,55.482352,-4.611815333,10,0.036765705
2019,NS33,Grey,Grey,55.58422867,-4.633423333,6,0.065214234
2019,NS34,Grey,Grey,55.656975,-4.683855,3,0.093882211
2019,NS35,Grey,Grey,55.775259,-4.61741525,5,0.082475016
2019,NS36,Grey,Grey,55.850655,-4.6536415,2,0.123074203
2019,NS37,Grey,Grey,55.95269354,-4.593513769,20,0.099752676
2019,NS38,Grey,Grey,56.01922209,-4.621857636,24,0.234114961
2019,NS38,Red,Red,56.0163802,-4.586475467,17,0.234114961
2019,NS39,Grey,Grey,56.0878335,-4.627752,2,0.201398578
2019,NS39,Red,Red,56.1422632,-4.6264149,12,0.201398578
2019,NS40,Grey,Grey,55.3559088,-4.5153866,5,0.278346889
2019,NS40,Red,Red,55.35611267,-4.516605,3,0.278346889
2019,NS42,Grey,Grey,55.48409,-4.395078,3,0.078632065
2019,NS43,Grey,Grey,55.6037215,-4.480956,3,0.047898243
2019,NS44,Grey,Grey,55.67028325,-4.500682,4,0.115543379
2019,NS45,Grey,Grey,55.776712,-4.426136,11,0.113400857
2019,NS46,Grey,Grey,55.83812375,-4.4731015,10,0.126261841
2019,NS47,Grey,Grey,55.91970723,-4.470968364,28,0.21642903
2019,NS48,Grey,Grey,56.001173,-4.56011,1,0.202660378
2019,NS48,Red,Red,56.05791724,-4.479907391,51,0.202660378
2019,NS49,Grey,Grey,56.080392,-4.554113,1,0.480460827
2019,NS49,Red,Red,56.08987023,-4.497806692,45,0.480460827
2019,NS51,Grey,Grey,55.4483635,-4.310385167,9,0.241557983
2019,NS52,Grey,Grey,55.50684113,-4.306441688,19,0.154387766
2019,NS53,Grey,Grey,55.58556136,-4.324275,12,0.147867661
2019,NS55,Grey,Grey,55.795904,-4.2925335,9,0.0645833
2019,NS56,Grey,Grey,55.86432603,-4.308760656,51,0.064706874
2019,NS57,Grey,Grey,55.93367944,-4.341195063,27,0.186779461
2019,NS57,Red,Red,55.965915,-4.34465,1,0.186779461
2019,NS58,Grey,Grey,56.0209737,-4.3501645,10,0.164378909
2019,NS58,Red,Red,56.0624176,-4.3546778,7,0.164378909
2019,NS59,Red,Red,56.12953504,-4.35225813,64,0.342263416
2019,NS60,Red,Red,55.336663,-4.064736333,6,0.362844221
2019,NS61,Grey,Grey,55.396812,-4.0942535,2,0.117161434
2019,NS63,Grey,Grey,55.57283289,-4.089480222,9,0.279914257
2019,NS64,Grey,Grey,55.6788154,-4.0770744,13,0.210004668
2019,NS65,Grey,Grey,55.77181133,-4.167284583,21,0.120713864
2019,NS66,Grey,Grey,55.86725917,-4.203634167,12,0.105119157
2019,NS67,Grey,Grey,55.90901725,-4.226409,11,0.121623425
2019,NS68,Red,Red,56.0577,-4.2220432,6,0.279522954
2019,NS69,Red,Red,56.12613687,-4.170314333,23,0.126435046
2019,NS70,Grey,Grey,55.357449,-3.933052,1,0.110678626
2019,NS71,Grey,Grey,55.39615578,-3.912647333,9,0.158209619
2019,NS74,Grey,Grey,55.694493,-3.987845,1,0.067105307
2019,NS75,Grey,Grey,55.7817395,-4.038137938,18,0.185123083
2019,NS76,Grey,Grey,55.85494783,-3.9851325,8,0.139718097
2019,NS77,Grey,Grey,55.95434191,-3.981849727,19,0.206847214
2019,NS77,Red,Red,55.942196,-4.062971,1,0.206847214
2019,NS78,Grey,Grey,56.065111,-3.937005,3,0.278273626
2019,NS78,Red,Red,56.04164075,-3.97113575,5,0.278273626
2019,NS79,Grey,Grey,56.16159142,-3.957408721,123,0.158513647
2019,NS79,Red,Red,56.16203172,-3.970718775,244,0.158513647
2019,NS80,Grey,Grey,55.30539775,-3.795243375,13,0.17839612
2019,NS80,Red,Red,55.34232529,-3.839524429,7,0.17839612
2019,NS83,Grey,Grey,55.5591982,-3.8660066,5,0.194732191
2019,NS84,Grey,Grey,55.67328455,-3.789005,17,0.175714107
2019,NS85,Grey,Grey,55.79955,-3.8192885,3,0.264271422
2019,NS87,Grey,Grey,55.99030736,-3.788970636,17,0.234041795
2019,NS87,Red,Red,55.988094,-3.831349,1,0.234041795
2019,NS88,Grey,Grey,56.04018956,-3.860796889,26,0.124383296
2019,NS88,Red,Red,56.03379767,-3.879522167,7,0.124383296
2019,NS89,Grey,Grey,56.13085722,-3.888295098,58,0.104547794
2019,NS89,Red,Red,56.14701921,-3.908494154,46,0.104547794
2019,NS92,Grey,Grey,55.495817,-3.692865,1,0.137893512
2019,NS94,Grey,Grey,55.70152,-3.699355,2,0.104865588
2019,NS96,Grey,Grey,55.868229,-3.665884,1,0.199431367
2019,NS97,Grey,Grey,55.979184,-3.699501667,5,0.14215196
2019,NS98,Grey,Grey,56.0518935,-3.7054965,5,0.12023511
2019,NS98,Red,Red,56.07856925,-3.677360313,17,0.12023511
2019,NS99,Grey,Grey,56.14400214,-3.710211429,21,0.228417202
2019,NS99,Red,Red,56.15622338,-3.677292452,51,0.228417202
2019,NT00,Grey,Grey,55.33486687,-3.447225789,44,0.448028506
2019,NT00,Red,Red,55.31788148,-3.458385571,22,0.448028506
2019,NT02,Red,Red,55.504575,-3.42882,1,0.180875242
2019,NT03,Grey,Grey,55.5819112,-3.4705616,6,0.129874988
2019,NT06,Grey,Grey,55.8801752,-3.5203878,25,0.186688283
2019,NT07,Grey,Grey,55.95260467,-3.522442,13,0.116464456
2019,NT08,Grey,Grey,56.07463176,-3.544347697,57,0.078000546
