Year,OSGR10km,Type,Count,Longitude(WGS84),Latitude(WGS84),Forest Cover (%)
2015,NX89,Red,41,-3.824977353,55.24036471,23.08957066
2015,NX95,Grey,1,-3.69858,54.8909,8.215517656
2015,NX95,Red,3,-3.67604,54.89256,8.215517656
2015,NX96,Grey,6,-3.623085,54.99108667,41.50211437
2015,NX96,Red,9,-3.705205556,55.00211556,41.50211437
2015,NX97,Grey,22,-3.634985909,55.04430409,14.26496372
2015,NX97,Red,65,-3.637378594,55.03176281,14.26496372
2015,NX98,Grey,7,-3.671768,55.146326,22.23443657
2015,NX98,Red,21,-3.658826923,55.15268308,22.23443657
2015,NX99,Grey,16,-3.631405,55.21155714,47.24421085
2015,NX99,Red,7,-3.66152,55.23177714,47.24421085
2015,NY06,Grey,5,-3.50669,54.988324,6.498054524
2015,NY06,Red,4,-3.42115,55.00455,6.498054524
2015,NY07,Grey,2,-3.48123,55.06495,20.50556632
2015,NY07,Red,19,-3.491850714,55.05487643,20.50556632
2015,NY08,Grey,19,-3.501693889,55.13201778,10.65754304
2015,NY08,Red,111,-3.517533423,55.13553568,10.65754304
2015,NY09,Grey,49,-3.473964565,55.22559761,48.97924599
2015,NY09,Red,33,-3.471375455,55.22657606,48.97924599
2015,NY16,Grey,9,-3.28416875,55.00525375,6.418828873
2015,NY16,Red,12,-3.279021667,55.01131,6.418828873
2015,NY17,Grey,12,-3.314594545,55.07985091,14.94160441
2015,NY17,Red,64,-3.31789623,55.08465279,14.94160441
2015,NY18,Grey,7,-3.350762857,55.14495,15.64863986
2015,NY18,Red,30,-3.353724211,55.13011526,15.64863986
2015,NY19,Red,6,-3.326326667,55.22087333,33.09959597
2015,NY26,Grey,12,-3.178313,55.014601,2.490546599
2015,NY26,Red,13,-3.196141667,55.0109325,2.490546599
2015,NY27,Grey,154,-3.195536883,55.06299974,13.9138467
2015,NY27,Red,60,-3.204947333,55.06085583,13.9138467
2015,NY28,Grey,9,-3.157268889,55.11328889,34.72248763
2015,NY29,Grey,13,-3.18741,55.24060769,60.00853742
2015,NY36,Grey,1,-3.07044,55.01578,0.292975569
2015,NY37,Grey,23,-3.023585217,55.08788913,9.233204574
2015,NY37,Red,1,-2.94998,55.08059,9.233204574
2015,NY38,Grey,7,-3.011915714,55.16674143,20.72635953
2015,NY38,Red,28,-3.029586071,55.18346857,20.72635953
2015,NY39,Grey,1,-2.98148,55.21513,27.87994255
2015,NY39,Red,1,-2.94946,55.25672,27.87994255
2015,NY48,Grey,10,-2.799812,55.186536,23.15343335
2015,NY48,Red,1,-2.81238,55.16965,23.15343335
2015,NY58,Grey,1,-2.77998,55.19862,22.8869507
2015,NY59,Grey,2,-2.77037,55.229675,39.51049887
2015,NY59,Red,7,-2.719825714,55.26170143,39.51049887
2016,NC10,Red,1,-5.09234,58.0006,12.57258554
2016,NC30,Red,1,-4.71429,57.9706,39.51329643
2016,NC40,Red,1,-4.57289,57.97983,33.19328964
2016,NG85,Red,1,-5.65382,57.51193,12.79525806
2016,NH18,Red,5,-5.118076,57.833152,14.54082537
2016,NH19,Red,25,-5.106854286,57.87493429,11.80942569
2016,NH22,Red,2,-4.91286,57.24721,50.50311818
2016,NH30,Red,5,-4.70049,57.13932333,37.44311907
2016,NH31,Red,2,-4.680215,57.18275,39.19969112
2016,NH42,Red,9,-4.490181667,57.26065167,28.49196903
2016,NH43,Red,2,-4.61586,57.33733,39.21451235
2016,NH44,Red,18,-4.543194167,57.46005917,29.90901559
2016,NH45,Red,5,-4.574438,57.561764,37.37418506
2016,NH52,Red,19,-4.426874667,57.29929933,35.85233783
2016,NH53,Red,9,-4.404988,57.380166,41.75915114
2016,NH54,Red,30,-4.449393158,57.46704895,30.99710867
2016,NH55,Red,10,-4.44606,57.53996857,21.25023912
2016,NH56,Red,1,-4.50849,57.61449,37.15580103
2016,NH59,Red,7,-4.456875714,57.92575571,42.48340099
2016,NH62,Red,1,-4.20389,57.33983,15.62479448
2016,NH63,Red,6,-4.23086,57.394872,46.31405152
2016,NH64,Red,61,-4.257649302,57.47315442,23.78669235
2016,NH65,Red,14,-4.24931625,57.56613125,38.87788806
2016,NH66,Red,51,-4.26249,57.656855,25.93330849
2016,NH67,Red,6,-4.314806,57.728168,46.92761277
2016,NH70,Red,20,-4.048858125,57.08468625,8.34128599
2016,NH72,Red,6,-4.0256275,57.301495,12.46439657
2016,NH73,Red,2,-4.14627,57.420345,30.59451021
2016,NH74,Red,32,-4.113555263,57.47847421,36.16612256
2016,NH75,Red,4,-4.111216667,57.56784333,6.893602655
2016,NH76,Red,1,-4.102,57.62101,14.98620734
2016,NH80,Red,61,-3.904561471,57.12822647,48.214815
2016,NH81,Red,16,-3.826851818,57.19109182,19.59033815
2016,NH83,Red,1,-3.9284,57.40995,12.6728508
2016,NH84,Red,5,-3.9531,57.51947333,35.03741439
2016,NH85,Red,15,-3.89727875,57.56887625,16.61219593
2016,NH90,Red,2,-3.6925,57.16806,24.26097414
2016,NH91,Red,28,-3.764192609,57.19759696,57.66995836
2016,NH92,Red,9,-3.727188333,57.296955,36.06455388
2016,NH94,Red,2,-3.772955,57.48364,57.85148977
2016,NH95,Red,9,-3.786935,57.5918375,45.1913334
2016,NJ00,Red,2,-3.65425,57.16318,0.214048596
2016,NJ02,Red,10,-3.615398571,57.32335,36.77600373
2016,NJ03,Red,14,-3.56594,57.38173,19.66558445
2016,NJ04,Red,6,-3.650045,57.502,30.95405097
2016,NJ05,Red,39,-3.598351515,57.59469758,47.52315482
2016,NJ06,Red,9,-3.591417778,57.63865778,11.96321578
2016,NJ11,Red,5,-3.36189,57.248356,11.33780715
2016,NJ12,Red,10,-3.381205714,57.30522429,19.82770883
2016,NJ13,Red,2,-3.35431,57.386185,31.03600684
2016,NJ15,Red,8,-3.452904,57.58504,46.65036575
2016,NJ16,Grey,1,-3.35058,57.65418,21.3015693
2016,NJ16,Red,15,-3.407448571,57.67260929,21.3015693
2016,NJ20,Red,7,-3.198046,57.137098,6.223691137
2016,NJ21,Red,2,-3.30258,57.22572,4.014147728
2016,NJ22,Red,8,-3.291786667,57.328955,18.08558046
2016,NJ23,Red,2,-3.278365,57.364335,23.18083634
2016,NJ24,Red,48,-3.292755897,57.45801564,54.91674545
2016,NJ25,Red,31,-3.289598333,57.59335389,39.39811593
2016,NJ26,Red,50,-3.291720303,57.64895091,20.60485042
2016,NJ31,Red,28,-3.093417143,57.21327143,35.52153893
2016,NJ35,Red,24,-3.105025294,57.61669412,50.04978343
2016,NJ36,Red,3,-3.077605,57.659945,16.3872224
2016,NJ40,Red,9,-2.895072222,57.11590889,27.05963155
2016,NJ42,Red,3,-2.876546667,57.27972,21.23243047
2016,NJ44,Red,3,-2.850823333,57.48262,27.9418649
2016,NJ46,Red,1,-2.90138,57.68378,23.05030891
2016,NJ50,Red,8,-2.685353333,57.13598167,30.01773526
2016,NJ51,Red,23,-2.717282857,57.2347819,19.51118331
2016,NJ52,Red,6,-2.682956667,57.30518,19.5592565
2016,NJ53,Red,1,-2.78551,57.44382,23.83603782
2016,NJ54,Red,4,-2.75331,57.49880667,27.87688441
2016,NJ56,Red,9,-2.817393333,57.67806333,13.33282518
2016,NJ60,Red,13,-2.579865833,57.13538333,26.05729921
2016,NJ61,Grey,2,-2.56721,57.225345,39.0690039
2016,NJ61,Red,23,-2.55660913,57.23713565,39.0690039
2016,NJ62,Red,56,-2.548265769,57.30948423,28.10178049
2016,NJ63,Red,28,-2.597781818,57.43014727,10.32312622
2016,NJ64,Red,21,-2.594786667,57.47308444,11.63815453
2016,NJ65,Red,1,-2.51867,57.54221,11.52239976
2016,NJ66,Red,7,-2.5193025,57.64528,4.754388195
2016,NJ70,Grey,12,-2.376024167,57.16866083,27.10227556
2016,NJ70,Red,49,-2.374177333,57.13939667,27.10227556
2016,NJ71,Grey,11,-2.421528182,57.26027636,17.82615559
2016,NJ71,Red,152,-2.425306268,57.24478908,17.82615559
2016,NJ72,Grey,5,-2.396474,57.2734,8.647064881
2016,NJ72,Red,49,-2.391808636,57.28573068,8.647064881
2016,NJ73,Red,16,-2.396074,57.427105,10.27446577
2016,NJ74,Red,12,-2.452111667,57.51656167,8.214475562
2016,NJ75,Red,4,-2.4155875,57.548655,9.166340121
2016,NJ80,Grey,224,-2.211903825,57.13162954,14.58010168
2016,NJ80,Red,404,-2.228196236,57.12441871,14.58010168
2016,NJ81,Grey,105,-2.207233714,57.19505371,15.6304331
2016,NJ81,Red,144,-2.230241277,57.23299468,15.6304331
2016,NJ82,Grey,28,-2.213591429,57.27618214,7.062034211
2016,NJ82,Red,83,-2.217788659,57.27770049,7.062034211
2016,NJ83,Red,8,-2.23534,57.42101857,11.6073865
2016,NJ84,Red,11,-2.265766667,57.45927667,6.500095223
2016,NJ90,Grey,464,-2.133400858,57.1466788,5.383148939
2016,NJ90,Red,29,-2.130099286,57.14019893,5.383148939
2016,NJ91,Grey,119,-2.110037436,57.20247778,6.379574732
2016,NJ91,Red,53,-2.107767692,57.23026308,6.379574732
2016,NJ92,Red,4,-2.0382125,57.3579975,7.521122607
2016,NJ93,Red,17,-2.061079167,57.36480167,9.321585904
2016,NJ94,Red,6,-2.07932,57.53517,9.306158474
2016,NJ95,Red,3,-2.06829,57.57289333,11.53196291
2016,NK02,Red,2,-2.000815,57.34027,0.27267825
2016,NM77,Red,2,-5.735095,56.78488,6.893173521
2016,NM80,Red,3,-5.48841,56.18485,29.68135304
2016,NM81,Red,2,-5.47769,56.25816,46.85148605
2016,NM82,Red,18,-5.473035,56.38633333,28.60444156
2016,NM83,Red,10,-5.469406,56.420972,7.63755531
2016,NM90,Red,3,-5.276,56.23324,52.74169246
2016,NM91,Red,1,-5.27861,56.26374,58.79939009
2016,NM93,Red,5,-5.2837725,56.44295,34.14724735
2016,NM94,Red,15,-5.337892857,56.51979929,32.75122096
2016,NN00,Red,7,-5.074092,56.190964,54.46493862
2016,NN01,Red,4,-5.07356,56.24473,30.68698772
2016,NN02,Red,4,-5.13881,56.34218,37.14823032
2016,NN03,Red,4,-5.23302,56.43155,25.95876875
2016,NN04,Red,2,-5.216525,56.5818,14.06238692
2016,NN05,Red,6,-5.1772275,56.6859625,37.34752926
2016,NN06,Red,6,-5.218945,56.7154525,29.9504326
2016,NN10,Red,2,-5.02662,56.16139,43.60123567
2016,NN11,Red,5,-4.934674,56.261054,41.82701964
2016,NN12,Red,2,-4.96968,56.40774,27.34293133
2016,NN17,Red,3,-5.072545,56.80432,31.09643591
2016,NN18,Red,1,-5.0035,56.95476,38.97519401
2016,NN20,Grey,3,-4.790396667,56.19423667,27.57740589
2016,NN20,Red,68,-4.814568923,56.18883908,27.57740589
2016,NN28,Red,5,-4.86919,56.910634,28.15805965
2016,NN30,Red,27,-4.727315789,56.20750316,23.91341763
2016,NN31,Red,2,-4.60989,56.28685,10.69002791
2016,NN32,Red,8,-4.652796667,56.40847,23.8177188
2016,NN38,Red,1,-4.66374,56.89596,20.84092481
2016,NN40,Red,20,-4.4563845,56.184736,47.75861553
2016,NN48,Red,1,-4.57599,56.90948,16.01838785
2016,NN50,Red,33,-4.378052609,56.19316609,52.79762028
2016,NN51,Red,27,-4.309225769,56.31136077,38.89665881
2016,NN52,Red,21,-4.308913889,56.38991167,24.01601952
2016,NN53,Red,35,-4.309477813,56.46953,17.97469143
2016,NN55,Red,3,-4.35453,56.68798,46.81283237
2016,NN60,Grey,16,-4.218292,56.247216,31.76733312
2016,NN60,Red,85,-4.21190274,56.2384511,31.76733312
2016,NN62,Red,40,-4.153017353,56.38857824,8.411962309
2016,NN63,Red,3,-4.261523333,56.48208,9.741194994
2016,NN64,Red,9,-4.151155,56.6057,7.179933225
2016,NN65,Red,8,-4.1913375,56.7016025,17.49786552
2016,NN69,Red,16,-4.24882,57.019676,19.91885357
2016,NN70,Grey,15,-3.97016,56.19522625,30.40181505
2016,NN70,Red,39,-4.011054872,56.19197128,30.40181505
2016,NN71,Red,1,-3.96056,56.35455,8.138972112
2016,NN72,Grey,29,-3.995678276,56.37535828,22.93989513
2016,NN72,Red,97,-4.003317349,56.37876578,22.93989513
2016,NN74,Red,18,-4.027959091,56.60674455,32.44981725
2016,NN75,Red,22,-4.069974667,56.701182,29.34473264
2016,NN76,Red,8,-4.11838,56.71859,41.81176025
2016,NN79,Red,14,-4.125231818,57.06059273,19.05910056
2016,NN80,Red,14,-3.870538182,56.23376364,13.71261948
2016,NN81,Red,11,-3.835898889,56.32809667,23.61479436
2016,NN82,Grey,61,-3.842690566,56.38558283,14.39723104
2016,NN82,Red,32,-3.862812143,56.37875357,14.39723104
2016,NN84,Red,37,-3.876373182,56.61937136,33.1220158
2016,NN85,Red,10,-3.858262857,56.67023714,24.49755691
2016,NN86,Grey,2,-3.837845,56.74641,42.21309413
2016,NN86,Red,116,-3.852708242,56.77380297,42.21309413
2016,NN90,Red,16,-3.668017857,56.22834357,23.74283752
2016,NN91,Grey,3,-3.723856667,56.31187,17.13648374
2016,NN91,Red,16,-3.686207692,56.31035308,17.13648374
2016,NN92,Grey,1,-3.7779,56.37891,21.14207811
2016,NN92,Red,26,-3.724098333,56.39697208,21.14207811
2016,NN93,Red,7,-3.72846,56.53081667,5.989824319
2016,NN94,Grey,1,-3.63739,56.6306,53.60620107
2016,NN94,Red,10,-3.654622857,56.59339857,53.60620107
2016,NN95,Red,62,-3.735032632,56.6943807,42.12155818
2016,NN96,Red,15,-3.779123636,56.73253727,11.44353422
2016,NO00,Grey,6,-3.5748575,56.19516,32.53154836
2016,NO00,Red,38,-3.572,56.19894242,32.53154836
2016,NO01,Grey,2,-3.58336,56.31322,23.39633369
2016,NO01,Red,14,-3.5242,56.32971818,23.39633369
2016,NO02,Grey,47,-3.52769,56.41884979,21.85944932
2016,NO02,Red,39,-3.550428056,56.4168275,21.85944932
2016,NO03,Grey,15,-3.526933333,56.50786933,20.17531459
2016,NO03,Red,32,-3.542742667,56.47503333,20.17531459
2016,NO04,Grey,56,-3.5804814,56.56886,36.97888329
2016,NO04,Red,105,-3.571702371,56.5727868,36.97888329
2016,NO05,Red,2,-3.49528,56.70607,12.85240745
2016,NO06,Red,6,-3.5411975,56.75043,19.3679366
2016,NO08,Red,11,-3.540328333,56.98853833,5.099350118
2016,NO09,Red,3,-3.52496,56.99501333,14.65755205
2016,NO10,Grey,12,-3.406964286,56.21615286,7.675951384
2016,NO10,Red,81,-3.401181194,56.22033806,7.675951384
2016,NO11,Grey,7,-3.353978,56.328146,15.37962744
2016,NO11,Red,33,-3.358177826,56.31686435,15.37962744
2016,NO12,Grey,37,-3.438714074,56.40123963,16.46964991
2016,NO12,Red,37,-3.395347419,56.40987516,16.46964991
2016,NO13,Grey,4,-3.3791575,56.511105,19.02791526
2016,NO13,Red,50,-3.412641429,56.50541905,19.02791526
2016,NO14,Grey,2,-3.38896,56.568935,13.6384102
2016,NO14,Red,63,-3.368606538,56.57990769,13.6384102
2016,NO15,Red,8,-3.386035,56.659105,24.5170626
2016,NO16,Red,4,-3.36754,56.77222,9.010510293
2016,NO18,Red,4,-3.4660675,56.983365,5.843030316
2016,NO19,Red,17,-3.383220667,57.00797733,20.32438728
2016,NO20,Grey,7,-3.181905,56.2042625,15.00207846
2016,NO20,Red,22,-3.19993,56.23382214,15.00207846
2016,NO21,Grey,3,-3.212645,56.29718,13.96720504
2016,NO21,Red,7,-3.21901,56.312025,13.96720504
2016,NO22,Grey,1,-3.24931,56.38083,6.720742638
2016,NO22,Red,14,-3.246875385,56.39785846,6.720742638
2016,NO23,Grey,1,-3.18601,56.5324,17.71627683
2016,NO23,Red,15,-3.206425455,56.49197909,17.71627683
2016,NO24,Grey,34,-3.193162059,56.59026206,8.413822074
2016,NO24,Red,80,-3.195540921,56.61033408,8.413822074
2016,NO25,Grey,1,-3.14945,56.6486,20.8072609
2016,NO25,Red,34,-3.223451471,56.67276588,20.8072609
2016,NO26,Red,1,-3.25188,56.72986,27.80152619
2016,NO27,Red,2,-3.202335,56.867365,10.96151411
2016,NO29,Red,7,-3.267662857,57.01507429,26.31510569
2016,NO30,Grey,3,-3.108036667,56.27465333,10.0008326
2016,NO30,Red,8,-3.0487425,56.229265,10.0008326
2016,NO31,Grey,9,-3.012,56.31335125,9.87046602
2016,NO31,Red,43,-3.0904124,56.2973996,9.87046602
2016,NO32,Grey,22,-3.018575,56.45408938,6.249286622
2016,NO32,Red,18,-3.009621765,56.43787353,6.249286622
2016,NO33,Grey,21,-3.021538947,56.48155632,10.61392254
2016,NO33,Red,27,-3.054409583,56.48723708,10.61392254
2016,NO34,Grey,16,-3.009387143,56.60522071,10.75573689
2016,NO35,Grey,9,-2.997264444,56.67466,11.29131924
2016,NO35,Red,74,-3.022930806,56.68129581,11.29131924
2016,NO36,Red,10,-3.058747,56.772254,15.99962857
2016,NO37,Red,1,-3.05908,56.81925,3.774513046
2016,NO38,Red,4,-3.139696667,56.95629,3.842743494
2016,NO39,Red,9,-3.0577975,57.0517,37.78469367
2016,NO40,Grey,1,-2.92073,56.25343,10.47556604
2016,NO40,Red,42,-2.880596842,56.24726132,10.47556604
2016,NO41,Grey,8,-2.8625775,56.3229075,6.552154293
2016,NO41,Red,23,-2.82390381,56.32894048,6.552154293
2016,NO42,Grey,1,-2.93193,56.38183,22.01151177
2016,NO42,Red,47,-2.899937333,56.417038,22.01151177
2016,NO43,Grey,67,-2.874580851,56.48957532,4.431079159
2016,NO43,Red,5,-2.909944,56.492672,4.431079159
2016,NO44,Grey,29,-2.934937308,56.60351346,10.46561144
2016,NO44,Red,19,-2.880678333,56.62016833,10.46561144
2016,NO45,Grey,1,-2.93702,56.7205,9.420632406
2016,NO45,Red,66,-2.870716744,56.67719349,9.420632406
2016,NO46,Red,5,-2.84713,56.7439,9.229911237
2016,NO47,Red,5,-2.8667325,56.906265,1.494474191
2016,NO49,Red,16,-2.914808889,57.07602111,42.15680643
2016,NO50,Grey,2,-2.73945,56.22679,2.390493161
2016,NO51,Red,6,-2.792361667,56.28966,3.180271566
2016,NO52,Red,2,-2.80965,56.41952,0.741670643
2016,NO53,Grey,9,-2.769193333,56.515905,6.448070981
2016,NO53,Red,11,-2.810036364,56.53452273,6.448070981
2016,NO54,Grey,11,-2.752623636,56.57950818,7.570465449
2016,NO54,Red,16,-2.743197857,56.61616714,7.570465449
2016,NO55,Grey,1,-2.75702,56.70735,20.73300371
2016,NO55,Red,49,-2.730307297,56.66869514,20.73300371
2016,NO56,Grey,1,-2.72044,56.75877,10.05658711
2016,NO56,Red,33,-2.715438,56.7776852,10.05658711
2016,NO57,Red,17,-2.688051,56.851261,6.272599185
2016,NO59,Red,21,-2.761469412,57.07589235,46.01015358
2016,NO63,Grey,1,-2.62208,56.54728,0.196703397
2016,NO64,Grey,4,-2.6072875,56.576885,5.382596215
2016,NO64,Red,39,-2.594981111,56.59333111,5.382596215
2016,NO65,Grey,47,-2.586027826,56.711605,10.54147496
2016,NO65,Red,37,-2.578467568,56.71121865,10.54147496
2016,NO66,Grey,5,-2.603042,56.751578,14.35530065
2016,NO66,Red,34,-2.58817,56.7681088,14.35530065
2016,NO67,Red,16,-2.630281875,56.82967688,18.81641631
2016,NO68,Red,2,-2.57942,56.94727,32.36294447
2016,NO69,Red,33,-2.520014615,57.05234962,47.0068188
2016,NO75,Grey,4,-2.483636667,56.68041,0.475451282
2016,NO75,Red,11,-2.481972222,56.68505889,0.475451282
2016,NO76,Grey,7,-2.467557143,56.74208571,6.795471795
2016,NO76,Red,38,-2.458283333,56.74934485,6.795471795
2016,NO77,Red,14,-2.4818225,56.84699,9.243038182
2016,NO78,Red,3,-2.358196667,56.96366333,48.68599389
2016,NO79,Grey,2,-2.34207,57.05684,39.10350754
2016,NO79,Red,88,-2.412377887,57.05795831,39.10350754
2016,NO88,Red,19,-2.264884737,56.97382053,14.23193133
2016,NO89,Grey,10,-2.22959,57.08663,16.3921579
2016,NO89,Red,21,-2.277388571,57.0684219,16.3921579
2016,NR76,Red,2,-5.52657,55.79747,46.73579097
2016,NR77,Red,8,-5.58512,55.91945,15.76644771
2016,NR78,Red,3,-5.588893333,56.04578,31.34818602
2016,NR79,Red,2,-5.55808,56.08968,15.42552836
2016,NR82,Red,2,-5.33869,55.50423,0.046482629
2016,NR83,Red,1,-5.49179,55.58717,7.382230388
2016,NR86,Red,5,-5.458533333,55.81648333,48.89274121
2016,NR87,Red,1,-5.41813,55.88955,26.26139138
2016,NR88,Red,12,-5.438404286,56.00775286,52.44289631
2016,NR89,Red,15,-5.507927273,56.10795455,51.45119787
2016,NR92,Red,2,-5.3183,55.50658,26.77105058
2016,NR93,Red,1,-5.28886,55.52401,19.54085271
2016,NR94,Red,1,-5.32573,55.6962,2.662583153
2016,NR95,Red,4,-5.290885,55.704445,1.611900353
2016,NR96,Red,2,-5.246925,55.86656,17.80451518
2016,NR97,Red,11,-5.2394675,55.9199,40.70438448
2016,NR98,Red,3,-5.320255,56.041755,46.06590166
2016,NR99,Red,11,-5.314635,56.0806675,50.52842409
2016,NS02,Red,7,-5.107468333,55.482975,25.01496164
2016,NS03,Red,12,-5.132862,55.553217,17.38927612
2016,NS07,Red,1,-5.05718,55.93253,24.11880928
2016,NS09,Red,2,-5.17862,56.11816,50.25870723
2016,NS16,Red,2,-4.97953,55.865,6.929545324
2016,NS17,Red,7,-4.945118333,55.95600667,39.15256929
2016,NS18,Red,33,-4.939252,56.0115676,45.04469099
2016,NS19,Red,8,-5.008386,56.138456,45.22846716
2016,NS20,Grey,16,-4.749768125,55.34506125,19.31977885
2016,NS20,Red,1,-4.75112,55.27794,19.31977885
2016,NS21,Grey,21,-4.726719524,55.38035619,6.06168393
2016,NS21,Red,1,-4.69867,55.36361,6.06168393
2016,NS24,Grey,3,-4.734193333,55.64690667,4.266493507
2016,NS25,Grey,2,-4.85913,55.78461,11.85043463
2016,NS27,Grey,10,-4.768638,55.94741,10.57459832
2016,NS28,Grey,18,-4.798938462,56.00392615,17.33576678
2016,NS28,Red,1,-4.84077,56.06603,17.33576678
2016,NS29,Grey,1,-4.83739,56.07465,28.2935262
2016,NS29,Red,1,-4.81671,56.15467,28.2935262
2016,NS30,Grey,16,-4.617859375,55.30079375,29.79833534
2016,NS30,Red,4,-4.611965,55.31694,29.79833534
2016,NS31,Grey,1,-4.63767,55.3955,9.112563576
2016,NS32,Grey,5,-4.626293333,55.45417667,3.676570478
2016,NS33,Grey,9,-4.634263333,55.59173333,6.521423417
2016,NS33,Red,2,-4.62752,55.5755,6.521423417
2016,NS35,Grey,5,-4.603606,55.796314,8.247501599
2016,NS36,Grey,7,-4.59584,55.8283,12.30742032
2016,NS37,Grey,3,-4.63926,55.93882,9.975267571
2016,NS38,Grey,5,-4.596962,56.010108,23.41149612
2016,NS38,Red,5,-4.6684825,56.0265325,23.41149612
2016,NS39,Red,7,-4.624931429,56.13431571,20.1398578
2016,NS40,Grey,4,-4.5063875,55.354315,27.83468893
2016,NS40,Red,6,-4.466146667,55.34565167,27.83468893
2016,NS41,Grey,2,-4.37209,55.38923,23.60562058
2016,NS44,Grey,2,-4.511095,55.67771,11.55433789
2016,NS46,Grey,8,-4.48267,55.856475,12.62618411
2016,NS47,Grey,30,-4.476470714,55.92218036,21.64290301
2016,NS47,Red,1,-4.49469,55.95668,21.64290301
2016,NS48,Grey,2,-4.54218,56.04559,20.26603778
2016,NS48,Red,12,-4.489315455,56.05694909,20.26603778
2016,NS49,Red,50,-4.488603125,56.09408354,48.04608268
2016,NS52,Grey,12,-4.306545,55.51223667,15.43877663
2016,NS53,Grey,16,-4.306892222,55.59298444,14.78676609
2016,NS53,Red,1,-4.37141,55.59061,14.78676609
2016,NS55,Grey,4,-4.269305,55.801055,6.458329988
2016,NS56,Grey,90,-4.3174895,55.8682025,6.470687362
2016,NS57,Grey,3,-4.329903333,55.91616667,18.67794612
2016,NS58,Grey,5,-4.347902,56.002326,16.43789095
2016,NS59,Red,27,-4.381506667,56.15945875,34.22634159
2016,NS60,Red,2,-4.16306,55.35004,36.28442213
2016,NS61,Red,2,-4.18126,55.39551,11.71614339
2016,NS63,Grey,8,-4.0857375,55.572455,27.99142574
2016,NS65,Grey,12,-4.167956667,55.77681778,12.07138641
2016,NS66,Grey,26,-4.139583846,55.84132769,10.51191566
2016,NS68,Red,4,-4.22335,56.05804,27.95229541
2016,NS70,Grey,1,-3.91221,55.28498,11.06786258
2016,NS71,Grey,7,-3.915358571,55.39840571,15.82096192
2016,NS75,Grey,7,-3.98613,55.777855,18.51230831
2016,NS76,Grey,14,-3.987508333,55.85476167,13.97180972
2016,NS77,Grey,12,-3.966486,55.96273,20.68472143
2016,NS77,Red,2,-4.04025,55.96684,20.68472143
2016,NS78,Red,2,-3.9936,56.072295,27.82736255
2016,NS79,Grey,28,-4.005073333,56.14174741,15.85136466
2016,NS79,Red,25,-3.9924532,56.1582196,15.85136466
2016,NS80,Grey,9,-3.804298889,55.29913667,17.83961199
2016,NS80,Red,9,-3.839971111,55.34160111,17.83961199
2016,NS82,Grey,2,-3.82838,55.51634,17.34693698
2016,NS83,Grey,16,-3.851713125,55.56446063,19.47321911
2016,NS84,Grey,2,-3.77434,55.65283,17.5714107
2016,NS85,Grey,11,-3.8902875,55.7754625,26.42714223
2016,NS87,Grey,10,-3.776878,55.988892,23.40417945
2016,NS88,Grey,24,-3.872355,56.04348889,12.43832961
2016,NS88,Red,4,-3.87344,56.04632,12.43832961
2016,NS89,Grey,18,-3.851060909,56.14096091,10.45477943
2016,NS89,Red,14,-3.89854,56.15078571,10.45477943
2016,NS91,Red,10,-3.625984,55.431713,19.63663384
2016,NS92,Red,1,-3.67665,55.5239,13.78935122
2016,NS93,Grey,4,-3.59132,55.60183,14.97318343
2016,NS94,Grey,1,-3.67107,55.69113,10.4865588
2016,NS95,Grey,5,-3.73503,55.77022,34.48220824
2016,NS96,Grey,9,-3.691956,55.872716,19.9431367
2016,NS97,Grey,14,-3.688495556,55.97543222,14.21519595
2016,NS98,Grey,4,-3.6976825,56.0387475,12.02351098
2016,NS98,Red,9,-3.710557778,56.08029,12.02351098
2016,NS99,Grey,1,-3.73059,56.10098,22.84172023
2016,NS99,Red,32,-3.6862656,56.148688,22.84172023
2016,NT00,Grey,7,-3.449811429,55.31814286,44.80285062
2016,NT00,Red,6,-3.46197,55.32835833,44.80285062
2016,NT02,Grey,1,-3.4305,55.50725,18.08752424
2016,NT02,Red,2,-3.48643,55.47873,18.08752424
2016,NT03,Grey,14,-3.462781818,55.57489182,12.98749876
2016,NT06,Grey,5,-3.55751,55.9023,18.66882825
2016,NT07,Grey,2,-3.562415,55.97786,11.64644561
2016,NT08,Grey,8,-3.52077,56.04038,7.800054599
2016,NT08,Red,1,-3.58205,56.0859,7.800054599
2016,NT09,Red,20,-3.567217333,56.15574867,20.33756335
2016,NT10,Grey,8,-3.3907775,55.33494125,49.27500119
2016,NT10,Red,10,-3.399294,55.328607,49.27500119
2016,NT11,Grey,1,-3.30833,55.40438,10.47581901
2016,NT13,Grey,21,-3.348949048,55.60591524,15.73597455
2016,NT13,Red,17,-3.36837,55.60508471,15.73597455
2016,NT14,Grey,1,-3.3201,55.66215,16.18542752
2016,NT14,Red,1,-3.2748,55.6869,16.18542752
2016,NT15,Grey,4,-3.35355,55.75614,9.735955723
2016,NT16,Grey,4,-3.336836667,55.90457333,9.829961245
2016,NT17,Grey,6,-3.331406667,55.94837667,9.477757188
2016,NT18,Grey,13,-3.39124625,56.05348,8.799000687
2016,NT18,Red,6,-3.381336667,56.06044667,8.799000687
2016,NT19,Grey,3,-3.407825,56.177865,17.02362782
2016,NT19,Red,20,-3.387041053,56.15780368,17.02362782
2016,NT20,Red,5,-3.162002,55.345572,73.07483013
2016,NT21,Red,13,-3.16169,55.41960083,40.8098031
