OSGR10km,Year,Count Red,Count Grey,Latitude(WGS84),Longitude(WGS84),Ratio Red/Grey,Forest Cover (%)
NT39,2017,0,2,56.16826,-3.115975,0,4.285352867
NT40,2008,1,0,55.30252,-2.83084,1,20.67741053
NT40,2009,2,0,55.35086,-2.91938,1,20.67741053
NT40,2010,1,0,55.35227,-2.87991,1,20.67741053
NT40,2011,3,5,55.35352,-2.924175,0.375,20.67741053
NT40,2012,4,5,55.348429,-2.91439675,0.444444444,20.67741053
NT40,2013,20,1,55.34890179,-2.908620714,0.952380952,20.67741053
NT40,2014,1,10,55.3572905,-2.8882155,0.090909091,20.67741053
NT40,2015,1,5,55.350826,-2.924112,0.166666667,20.67741053
NT40,2016,13,6,55.35691008,-2.902432652,0.684210526,20.67741053
NT40,2017,14,9,55.35244594,-2.909777333,0.608695652,20.67741053
NT41,2009,0,8,55.423115,-2.803355,0,11.17298736
NT41,2010,5,4,55.42044,-2.831925,0.555555556,11.17298736
NT41,2011,3,81,55.41885475,-2.809067963,0.035714286,11.17298736
NT41,2012,10,56,55.4204142,-2.840099107,0.151515152,11.17298736
NT41,2013,5,5,55.41616467,-2.87277,0.5,11.17298736
NT41,2014,10,66,55.41124452,-2.820650894,0.131578947,11.17298736
NT41,2015,4,38,55.40402684,-2.821561974,0.095238095,11.17298736
NT41,2016,8,65,55.41109925,-2.835284471,0.109589041,11.17298736
NT41,2017,9,46,55.40864324,-2.824927295,0.163636364,11.17298736
NT42,2008,8,6,55.54160208,-2.851632708,0.571428571,22.31492241
NT42,2009,4,1,55.5054,-2.87491,0.8,22.31492241
NT42,2010,8,7,55.54076,-2.888450208,0.533333333,22.31492241
NT42,2011,3,15,55.5408675,-2.8846485,0.166666667,22.31492241
NT42,2012,5,17,55.51623,-2.866128647,0.227272727,22.31492241
NT42,2013,8,2,55.54657857,-2.898862857,0.8,22.31492241
NT42,2014,3,2,55.53234083,-2.872138333,0.6,22.31492241
NT42,2015,6,14,55.50942619,-2.863065,0.3,22.31492241
NT42,2016,5,16,55.50649444,-2.8691575,0.238095238,22.31492241
NT42,2017,1,21,55.50201868,-2.865612105,0.045454545,22.31492241
NT43,2008,7,0,55.597965,-2.856145,1,20.63926725
NT43,2009,13,49,55.60310594,-2.833850333,0.209677419,20.63926725
NT43,2010,7,7,55.603056,-2.822304143,0.5,20.63926725
NT43,2011,19,7,55.59947278,-2.876318556,0.730769231,20.63926725
NT43,2012,20,26,55.61403593,-2.865398982,0.434782609,20.63926725
NT43,2013,35,46,55.5996357,-2.875737759,0.432098765,20.63926725
NT43,2014,16,46,55.59511204,-2.884054194,0.258064516,20.63926725
NT43,2015,6,108,55.6030577,-2.897554291,0.052631579,20.63926725
NT43,2016,18,44,55.6090264,-2.896524124,0.290322581,20.63926725
NT43,2017,17,73,55.61313529,-2.896940111,0.188888889,20.63926725
NT44,2011,1,0,55.66521,-2.87826,1,9.124979204
NT44,2012,3,13,55.69190288,-2.873682115,0.1875,9.124979204
NT44,2013,2,38,55.69979579,-2.869557143,0.05,9.124979204
NT44,2014,2,10,55.701812,-2.871008,0.166666667,9.124979204
NT44,2015,1,2,55.6846175,-2.8969775,0.333333333,9.124979204
NT44,2016,0,1,55.68506,-2.86757,0,9.124979204
NT44,2017,0,2,55.685095,-2.862795,0,9.124979204
NT45,2010,1,0,55.8032,-2.93082,1,13.83626872
NT45,2016,0,1,55.74941,-2.9152,0,13.83626872
NT46,2008,5,6,55.86924667,-2.868453333,0.454545455,12.55844827
NT46,2010,1,0,55.88728,-2.86088,1,12.55844827
NT46,2011,5,0,55.86822667,-2.85945,1,12.55844827
NT46,2012,3,0,55.898265,-2.872365,1,12.55844827
NT46,2013,1,0,55.91742,-2.91755,1,12.55844827
NT46,2015,8,1,55.8878425,-2.8546325,0.888888889,12.55844827
NT46,2016,0,2,55.90881,-2.86456,0,12.55844827
NT46,2017,2,3,55.893565,-2.8606325,0.4,12.55844827
NT47,2011,0,1,55.97601,-2.8917,0,6.379800952
NT47,2013,0,3,55.948825,-2.95841,0,6.379800952
NT47,2017,0,2,55.97777,-2.89655,0,6.379800952
NT48,2008,1,0,56.04666,-2.80985,1,1.353226182
NT50,2008,2,14,55.35204,-2.7053025,0.125,60.42474541
NT50,2009,0,1,55.37462,-2.64773,0,60.42474541
NT50,2010,2,2,55.3726725,-2.7116,0.5,60.42474541
NT50,2011,5,12,55.35991125,-2.742715,0.294117647,60.42474541
NT50,2012,57,19,55.35923361,-2.689155536,0.75,60.42474541
NT50,2013,27,14,55.36895515,-2.662730863,0.658536585,60.42474541
NT50,2014,70,71,55.36211191,-2.68395146,0.496453901,60.42474541
NT50,2015,27,67,55.37205517,-2.684864538,0.287234043,60.42474541
NT50,2016,16,44,55.35868863,-2.651613051,0.266666667,60.42474541
NT50,2017,28,63,55.3607363,-2.704766799,0.307692308,60.42474541
NT51,2008,2,8,55.4333575,-2.711841786,0.2,10.74848035
NT51,2009,8,21,55.427885,-2.736067,0.275862069,10.74848035
NT51,2010,15,15,55.41194608,-2.688066833,0.5,10.74848035
NT51,2011,5,55,55.42067605,-2.716008614,0.083333333,10.74848035
NT51,2012,5,60,55.42243515,-2.706830212,0.076923077,10.74848035
NT51,2013,30,18,55.43562652,-2.695559185,0.625,10.74848035
NT51,2014,29,127,55.41845494,-2.693617408,0.185897436,10.74848035
NT51,2015,11,106,55.42476669,-2.683678851,0.094017094,10.74848035
NT51,2016,16,68,55.43604921,-2.698831176,0.19047619,10.74848035
NT51,2017,7,118,55.42982163,-2.70310718,0.056,10.74848035
NT52,2008,1,2,55.525345,-2.76506,0.333333333,13.75423032
NT52,2009,1,0,55.5114,-2.76873,1,13.75423032
NT52,2010,2,1,55.5313,-2.66853,0.666666667,13.75423032
NT52,2011,0,33,55.47649786,-2.658805357,0,13.75423032
NT52,2012,1,62,55.47789411,-2.661157903,0.015873016,13.75423032
NT52,2013,0,21,55.47655,-2.6581,0,13.75423032
NT52,2014,2,64,55.48701977,-2.678282344,0.03030303,13.75423032
NT52,2015,0,58,55.47655,-2.6581,0,13.75423032
NT52,2016,1,36,55.51355958,-2.723559444,0.027027027,13.75423032
NT52,2017,0,5,55.50946,-2.71725,0,13.75423032
NT53,2008,9,20,55.59496078,-2.731968,0.310344828,15.67492337
NT53,2009,1,4,55.6167575,-2.692595,0.2,15.67492337
NT53,2010,19,15,55.59622806,-2.712689167,0.558823529,15.67492337
NT53,2011,7,31,55.5918025,-2.734594444,0.184210526,15.67492337
NT53,2012,10,21,55.6195995,-2.69858525,0.322580645,15.67492337
NT53,2013,4,20,55.613021,-2.718385,0.166666667,15.67492337
NT53,2014,4,8,55.60240625,-2.708080714,0.333333333,15.67492337
NT53,2015,6,4,55.5869265,-2.697264,0.6,15.67492337
NT53,2016,0,3,55.60130333,-2.759913333,0,15.67492337
NT53,2017,2,20,55.58752444,-2.730112778,0.090909091,15.67492337
NT54,2009,0,1,55.6905,-2.72134,0,11.23703651
NT54,2010,0,1,55.67667,-2.77833,0,11.23703651
NT54,2011,0,1,55.7038,-2.75023,0,11.23703651
NT54,2012,1,26,55.69098,-2.736924615,0.037037037,11.23703651
NT54,2013,0,49,55.68233531,-2.716759184,0,11.23703651
NT54,2014,0,2,55.65607,-2.6929,0,11.23703651
NT54,2016,0,12,55.71789727,-2.732604545,0,11.23703651
NT54,2017,0,16,55.719612,-2.722652,0,11.23703651
NT55,2013,0,1,55.79904,-2.75206,0,3.290298908
NT55,2014,0,4,55.81769,-2.71173,0,3.290298908
NT56,2012,0,15,55.89836,-2.74519,0,10.89930425
NT56,2013,0,13,55.89796077,-2.742029231,0,10.89930425
NT56,2015,0,5,55.898418,-2.731594,0,10.89930425
NT56,2017,0,6,55.89648,-2.731075,0,10.89930425
NT57,2012,0,1,55.94309,-2.77807,0,8.262098044
NT57,2015,0,3,55.97015333,-2.783683333,0,8.262098044
NT57,2016,0,4,55.966685,-2.7388825,0,8.262098044
NT57,2017,1,6,55.941915,-2.740215,0.142857143,8.262098044
NT58,2008,0,1,56.05574,-2.79559,0,3.142331067
NT58,2011,1,5,56.05037625,-2.71661125,0.166666667,3.142331067
NT58,2012,1,7,56.04676417,-2.713651667,0.125,3.142331067
NT58,2013,0,7,56.0543,-2.73775,0,3.142331067
NT58,2014,0,10,56.05441,-2.741687,0,3.142331067
NT58,2015,0,16,56.05514167,-2.734556667,0,3.142331067
NT58,2016,0,5,56.0186025,-2.6941625,0,3.142331067
NT60,2008,6,1,55.36761,-2.5146925,0.857142857,48.8091366
NT60,2012,3,0,55.34310333,-2.579593333,1,48.8091366
NT60,2013,21,0,55.36779375,-2.498830625,1,48.8091366
NT60,2014,41,12,55.3670355,-2.4940885,0.773584906,48.8091366
NT60,2015,2,0,55.36815,-2.49301,1,48.8091366
NT60,2016,2,0,55.36512,-2.56869,1,48.8091366
NT60,2017,2,0,55.36971,-2.545895,1,48.8091366
NT61,2008,3,14,55.45468417,-2.5658925,0.176470588,21.01844506
NT61,2009,3,1,55.435335,-2.5898575,0.75,21.01844506
NT61,2010,5,5,55.4139,-2.560774,0.5,21.01844506
NT61,2011,8,0,55.38472,-2.63172,1,21.01844506
NT61,2012,51,21,55.41708583,-2.556994876,0.708333333,21.01844506
NT61,2013,14,8,55.42183042,-2.581616458,0.636363636,21.01844506
NT61,2014,29,27,55.43105928,-2.597363094,0.517857143,21.01844506
NT61,2015,5,23,55.4344244,-2.570754674,0.178571429,21.01844506
NT61,2016,0,1,55.42555,-2.519,0,21.01844506
NT61,2017,4,17,55.42266765,-2.591427353,0.19047619,21.01844506
NT62,2009,0,2,55.51437,-2.55026,0,13.3842392
NT62,2010,2,2,55.4944925,-2.573715,0.5,13.3842392
NT62,2011,4,7,55.503335,-2.55798875,0.363636364,13.3842392
NT62,2012,0,5,55.51538,-2.52901,0,13.3842392
NT62,2013,6,6,55.48956633,-2.538408833,0.5,13.3842392
NT62,2015,7,20,55.50041008,-2.579194244,0.259259259,13.3842392
NT62,2016,0,13,55.49755538,-2.571933846,0,13.3842392
NT62,2017,0,23,55.5026855,-2.571123,0,13.3842392
NT63,2008,5,0,55.59881,-2.5562,1,9.55015098
NT63,2009,0,2,55.57471,-2.5178,0,9.55015098
NT63,2010,3,3,55.59811167,-2.542406667,0.5,9.55015098
NT63,2012,2,1,55.574045,-2.5763825,0.666666667,9.55015098
NT63,2015,0,1,55.56707,-2.61601,0,9.55015098
NT63,2016,1,5,55.628625,-2.516925,0.166666667,9.55015098
NT63,2017,0,4,55.60277,-2.540376667,0,9.55015098
NT64,2008,1,0,55.73343,-2.58996,1,10.77931347
NT64,2010,2,1,55.690525,-2.540805,0.666666667,10.77931347
NT64,2011,4,0,55.7137,-2.58171,1,10.77931347
NT64,2012,0,18,55.72137167,-2.615341667,0,10.77931347
NT64,2013,0,4,55.7260975,-2.61852,0,10.77931347
NT64,2015,1,1,55.73075,-2.63268,0.5,10.77931347
NT64,2016,0,2,55.73058,-2.63277,0,10.77931347
NT64,2017,0,5,55.73426,-2.628268,0,10.77931347
NT65,2017,0,6,55.74717,-2.627605,0,7.765840878
NT67,2009,0,1,55.99954,-2.55713,0,12.18349865
NT67,2011,1,1,55.96824,-2.52304,0.5,12.18349865
NT67,2012,0,5,55.950706,-2.59353,0,12.18349865
NT67,2013,0,84,55.95646857,-2.533342738,0,12.18349865
NT67,2014,0,20,55.97127667,-2.585255,0,12.18349865
NT67,2015,1,25,56.000185,-2.5850125,0.038461538,12.18349865
NT67,2016,0,2,56.00242,-2.51549,0,12.18349865
NT67,2017,0,12,55.978888,-2.5533,0,12.18349865
NT70,2014,1,0,55.37301,-2.39208,1,11.21653598
NT71,2013,2,0,55.45032,-2.47079,1,14.90241482
NT71,2016,2,0,55.43654,-2.46699,1,14.90241482
NT71,2017,3,4,55.43070625,-2.463615,0.428571429,14.90241482
NT72,2010,1,2,55.48879,-2.42921,0.333333333,8.913998848
NT72,2012,0,4,55.54043,-2.43732,0,8.913998848
NT72,2013,2,4,55.536645,-2.37702875,0.333333333,8.913998848
NT72,2014,2,0,55.552,-2.43182,1,8.913998848
NT72,2015,0,8,55.55000125,-2.41724875,0,8.913998848
NT72,2016,6,13,55.55147625,-2.4268375,0.315789474,8.913998848
NT72,2017,2,7,55.55303036,-2.4089775,0.222222222,8.913998848
NT73,2008,1,8,55.59942929,-2.432992143,0.111111111,6.522154635
NT73,2009,1,5,55.59797,-2.4288375,0.166666667,6.522154635
NT73,2010,0,5,55.605855,-2.4225725,0,6.522154635
NT73,2011,1,18,55.6206825,-2.39950125,0.052631579,6.522154635
NT73,2012,0,9,55.600545,-2.43426,0,6.522154635
NT73,2013,1,8,55.58408929,-2.434794286,0.111111111,6.522154635
NT73,2015,0,3,55.59416,-2.42546,0,6.522154635
NT73,2016,1,16,55.60516045,-2.441851818,0.058823529,6.522154635
NT73,2017,0,6,55.595688,-2.429206,0,6.522154635
NT74,2008,4,6,55.72284667,-2.389748333,0.4,7.550514403
NT74,2009,0,1,55.74233,-2.38463,0,7.550514403
NT74,2010,4,3,55.73021,-2.382385,0.571428571,7.550514403
NT74,2011,1,2,55.72968,-2.377975,0.333333333,7.550514403
NT74,2012,4,74,55.72899431,-2.41430308,0.051282051,7.550514403
NT74,2013,0,57,55.73094404,-2.38755193,0,7.550514403
NT74,2014,1,0,55.70214,-2.3474,1,7.550514403
NT74,2015,0,1,55.70355,-2.42721,0,7.550514403
NT74,2017,0,1,55.71422,-2.45916,0,7.550514403
NT75,2009,1,0,55.80986,-2.33583,1,14.68039121
NT75,2010,2,11,55.7912605,-2.390825,0.153846154,14.68039121
NT75,2011,2,7,55.768725,-2.3667375,0.222222222,14.68039121
NT75,2012,0,513,55.79349062,-2.349734016,0,14.68039121
NT75,2013,0,74,55.78437473,-2.392857162,0,14.68039121
NT75,2014,0,11,55.81115222,-2.446122222,0,14.68039121
NT75,2015,1,12,55.78987458,-2.348486667,0.076923077,14.68039121
NT75,2016,0,11,55.79030364,-2.349148182,0,14.68039121
NT75,2017,0,17,55.80306688,-2.377550625,0,14.68039121
NT76,2010,0,1,55.86395,-2.42497,0,20.95738343
NT76,2011,2,0,55.885215,-2.37805,1,20.95738343
NT76,2012,0,20,55.85512,-2.37696,0,20.95738343
NT76,2013,0,61,55.86776393,-2.370901639,0,20.95738343
NT76,2016,1,0,55.84028,-2.3808,1,20.95738343
NT76,2017,0,1,55.86105,-2.34426,0,20.95738343
NT77,2012,0,1,55.94496,-2.37783,0,3.692105751
NT77,2013,0,10,55.92713,-2.32964,0,3.692105751
NT77,2014,0,1,55.9316,-2.41299,0,3.692105751
NT77,2017,0,3,55.941755,-2.393035,0,3.692105751
NT82,2012,2,0,55.55384,-2.31621,1,4.302567065
NT82,2013,1,2,55.541665,-2.2859375,0.333333333,4.302567065
NT82,2016,1,1,55.54218,-2.305025,0.5,4.302567065
NT82,2017,0,2,55.55063,-2.29522,0,4.302567065
NT83,2008,0,2,55.65005,-2.2852,0,1.456267218
NT83,2010,1,1,55.64924,-2.24706,0.5,1.456267218
NT83,2011,0,8,55.6464,-2.31219,0,1.456267218
NT83,2012,0,2,55.649225,-2.25421,0,1.456267218
NT83,2016,0,5,55.647594,-2.258494,0,1.456267218
NT83,2017,0,19,55.64428529,-2.264598235,0,1.456267218
NT84,2008,0,2,55.72742,-2.23959,0,5.647118002
NT84,2009,0,6,55.7166775,-2.21483,0,5.647118002
NT84,2010,1,1,55.67128,-2.2305,0.5,5.647118002
NT84,2011,2,20,55.68885714,-2.246693929,0.090909091,5.647118002
NT84,2012,0,4,55.69156,-2.19961,0,5.647118002
NT84,2013,2,0,55.68101,-2.22997,1,5.647118002
NT84,2014,0,3,55.6961,-2.23481,0,5.647118002
NT84,2016,0,1,55.65907,-2.27414,0,5.647118002
NT84,2017,0,21,55.69049143,-2.22137381,0,5.647118002
NT85,2008,9,0,55.75672667,-2.255698333,1,6.153156558
NT85,2009,2,2,55.7793375,-2.22795,0.5,6.153156558
NT85,2010,3,4,55.795195,-2.242375,0.428571429,6.153156558
NT85,2011,0,5,55.77385,-2.23298,0,6.153156558
NT85,2012,1,54,55.80358453,-2.26389,0.018181818,6.153156558
NT85,2013,0,15,55.79894533,-2.262713333,0,6.153156558
NT85,2014,0,2,55.79362,-2.19029,0,6.153156558
NT85,2015,2,7,55.75744214,-2.29149,0.222222222,6.153156558
NT85,2016,0,6,55.77981,-2.257212,0,6.153156558
NT85,2017,0,11,55.77712667,-2.253478333,0,6.153156558
NT86,2008,20,0,55.86453143,-2.225822857,1,12.44299026
NT86,2009,1,2,55.877235,-2.244105,0.333333333,12.44299026
NT86,2010,3,2,55.8631675,-2.20222,0.6,12.44299026
NT86,2011,0,1,55.8539,-2.23263,0,12.44299026
NT86,2012,1,44,55.87109023,-2.235479886,0.022222222,12.44299026
NT86,2013,0,12,55.85607833,-2.2997525,0,12.44299026
NT86,2014,0,3,55.88961667,-2.172213333,0,12.44299026
NT86,2015,1,6,55.86517083,-2.2189375,0.142857143,12.44299026
NT86,2016,0,19,55.88009091,-2.19356,0,12.44299026
NT86,2017,0,11,55.87806636,-2.205794545,0,12.44299026
NT94,2011,0,5,55.72666,-2.159185,0,0.265049002
NT95,2008,2,21,55.79070227,-2.116464545,0.086956522,4.23183254
NT95,2009,3,0,55.79184,-2.121985,1,4.23183254
NT95,2010,6,2,55.77807417,-2.10691,0.75,4.23183254
NT95,2011,1,7,55.80377917,-2.129224167,0.125,4.23183254
NT95,2012,0,11,55.78511286,-2.11876,0,4.23183254
NT95,2013,1,1,55.77655,-2.13946,0.5,4.23183254
NT95,2015,3,10,55.76745111,-2.112873889,0.230769231,4.23183254
NT95,2016,3,1,55.759475,-2.114131667,0.75,4.23183254
NT95,2017,0,5,55.7877925,-2.1295375,0,4.23183254
NT96,2008,3,6,55.86731333,-2.119821667,0.333333333,4.291513218
NT96,2011,6,31,55.848455,-2.11097,0.162162162,4.291513218
NT96,2012,1,16,55.87272536,-2.1331375,0.058823529,4.291513218
NT96,2013,2,1,55.86553,-2.1128575,0.666666667,4.291513218
NT96,2015,0,3,55.84486,-2.11735,0,4.291513218
NT96,2016,0,1,55.90354,-2.14384,0,4.291513218
NW95,2012,3,0,54.85526,-5.12897,1,0.909988931
NW96,2012,2,0,54.90059,-5.1268,1,3.091417311
NW96,2013,1,0,54.94058,-5.13248,1,3.091417311
NW96,2014,0,1,54.92098,-5.14133,0,3.091417311
NW96,2015,2,3,54.91945,-5.132785,0.4,3.091417311
NW96,2016,1,0,54.92652,-5.1548,1,3.091417311
NW96,2017,3,0,54.92522333,-5.13545,1,3.091417311
NX04,2010,1,0,54.74445,-4.95879,1,2.072556539
NX04,2011,1,0,54.74445,-4.95879,1,2.072556539
NX04,2012,1,0,54.80691,-4.98009,1,2.072556539
NX05,2008,1,2,54.8407,-5.046845,0.333333333,4.123693904
NX05,2009,5,0,54.86015,-5.11377,1,4.123693904
NX05,2011,5,1,54.86322125,-5.03930375,0.833333333,4.123693904
NX05,2012,19,0,54.87186,-5.10569,1,4.123693904
NX05,2013,15,0,54.87972429,-5.09801,1,4.123693904
NX05,2014,2,0,54.8554,-5.1113,1,4.123693904
NX05,2015,17,0,54.88677625,-5.112783125,1,4.123693904
NX05,2016,21,0,54.88025267,-5.10532,1,4.123693904
NX05,2017,15,0,54.88296333,-5.102787333,1,4.123693904
NX06,2008,39,2,54.94902625,-5.04667375,0.951219512,6.247721616
NX06,2009,3,0,54.934195,-5.011755,1,6.247721616
NX06,2010,11,0,54.92258333,-5.069178333,1,6.247721616
NX06,2011,13,0,54.92025,-5.053045,1,6.247721616
NX06,2012,16,4,54.93362431,-5.02771375,0.8,6.247721616
NX06,2013,4,1,54.95287333,-5.041286667,0.8,6.247721616
NX06,2014,4,0,54.93752,-5.09082,1,6.247721616
NX06,2015,4,0,54.94584,-5.102683333,1,6.247721616
NX06,2016,3,5,54.94402667,-5.085617083,0.375,6.247721616
NX06,2017,10,0,54.926994,-5.028536,1,6.247721616
NX07,2008,2,2,55.0348075,-5.0059925,0.5,19.73253861
NX07,2010,1,0,55.07197,-4.9845,1,19.73253861
NX07,2011,0,1,55.03277,-5.00662,0,19.73253861
NX07,2013,1,0,55.03468,-5.00207,1,19.73253861
NX07,2014,1,2,55.038855,-5.023895,0.333333333,19.73253861
NX07,2016,0,2,55.00488,-5.04364,0,19.73253861
NX07,2017,0,1,55.01842,-5.04154,0,19.73253861
NX08,2008,1,2,55.0885675,-4.99514,0.333333333,1.072375585
NX08,2009,1,0,55.09948,-4.99909,1,1.072375585
NX08,2011,1,0,55.09984,-5.00304,1,1.072375585
NX08,2012,1,0,55.08837,-4.99238,1,1.072375585
NX08,2013,0,2,55.09979,-5.00311,0,1.072375585
NX08,2015,1,0,55.09945,-5.00066,1,1.072375585
NX13,2016,2,1,54.655325,-4.908115,0.666666667,0.25248594
NX14,2010,1,0,54.77074,-4.94983,1,1.15207548
NX15,2008,3,0,54.897335,-4.900585,1,7.538029661
NX15,2009,5,0,54.88771333,-4.93343,1,7.538029661
NX15,2010,16,0,54.877388,-4.873352,1,7.538029661
NX15,2011,16,1,54.88914625,-4.8613675,0.941176471,7.538029661
NX15,2012,12,0,54.8777,-4.8392775,1,7.538029661
NX15,2013,12,1,54.8828145,-4.9232705,0.923076923,7.538029661
NX15,2015,24,3,54.88170617,-4.888852833,0.888888889,7.538029661
NX15,2016,9,3,54.86110167,-4.896596667,0.75,7.538029661
NX15,2017,10,2,54.87879375,-4.881509375,0.833333333,7.538029661
NX16,2008,13,1,54.95036,-4.854005,0.928571429,11.51139877
NX16,2009,13,0,54.90675,-4.939485,1,11.51139877
NX16,2010,16,0,54.948276,-4.858694,1,11.51139877
NX16,2011,3,4,54.90678375,-4.934937917,0.428571429,11.51139877
NX16,2012,8,2,54.906155,-4.939972,0.8,11.51139877
NX16,2013,15,5,54.90499538,-4.941411692,0.75,11.51139877
NX16,2014,0,1,54.90779,-4.92809,0,11.51139877
NX16,2015,19,8,54.90691599,-4.934220882,0.703703704,11.51139877
NX16,2016,25,12,54.9090305,-4.94439625,0.675675676,11.51139877
NX16,2017,38,14,54.9143489,-4.930039381,0.730769231,11.51139877
NX17,2008,0,4,55.04866,-4.92639,0,22.82601679
NX17,2016,1,1,55.00764,-4.93122,0.5,22.82601679
NX18,2008,20,2,55.11776375,-4.92766625,0.909090909,23.19879445
NX18,2009,33,7,55.13871175,-4.8982505,0.825,23.19879445
NX18,2010,19,1,55.149855,-4.850048,0.95,23.19879445
NX18,2011,5,0,55.1452,-4.85498,1,23.19879445
NX18,2012,11,6,55.14325583,-4.850605833,0.647058824,23.19879445
NX18,2013,2,1,55.1370625,-4.8835875,0.666666667,23.19879445
NX18,2015,1,3,55.1321575,-4.8865575,0.25,23.19879445
NX18,2017,3,5,55.14045875,-4.8750425,0.375,23.19879445
NX19,2008,0,1,55.2379,-4.85061,0,2.289395506
NX19,2009,1,0,55.17221,-4.89147,1,2.289395506
NX19,2012,1,0,55.17199,-4.89106,1,2.289395506
NX19,2013,1,0,55.21762,-4.83556,1,2.289395506
NX19,2016,4,0,55.21449,-4.85208,1,2.289395506
NX25,2008,7,1,54.89375333,-4.715348333,0.875,18.13241443
NX25,2012,1,0,54.86138,-4.7483,1,18.13241443
NX25,2015,1,0,54.86341,-4.73605,1,18.13241443
NX25,2017,2,0,54.860055,-4.745175,1,18.13241443
NX26,2008,110,0,54.95893304,-4.675603043,1,33.65216133
NX26,2010,7,0,54.953608,-4.6861,1,33.65216133
NX26,2013,10,0,54.952517,-4.701421,1,33.65216133
NX26,2015,10,1,54.953885,-4.6980725,0.909090909,33.65216133
NX26,2017,12,0,54.95131,-4.702400909,1,33.65216133
NX27,2008,1,0,55.05147,-4.74809,1,61.62495028
NX27,2009,11,0,55.076205,-4.74743,1,61.62495028
NX27,2010,1,1,55.033275,-4.777365,0.5,61.62495028
NX27,2013,1,0,55.06664,-4.77082,1,61.62495028
NX27,2016,3,0,55.04469,-4.72964,1,61.62495028
NX27,2017,4,0,55.04671,-4.6897,1,61.62495028
NX28,2008,13,5,55.11637667,-4.779731667,0.722222222,55.60394554
NX28,2009,32,4,55.11784804,-4.78278875,0.888888889,55.60394554
NX28,2010,2,0,55.10192,-4.76331,1,55.60394554
NX28,2011,1,10,55.109066,-4.7761495,0.090909091,55.60394554
NX28,2012,4,0,55.10657,-4.77045,1,55.60394554
NX28,2013,14,0,55.09409636,-4.706874545,1,55.60394554
NX28,2015,0,1,55.10759,-4.77076,0,55.60394554
NX28,2016,7,0,55.09331714,-4.711457143,1,55.60394554
NX28,2017,6,2,55.10168083,-4.753978333,0.75,55.60394554
NX29,2008,3,3,55.21338167,-4.716803333,0.5,29.42151838
NX29,2009,10,0,55.20687778,-4.721583333,1,29.42151838
NX29,2010,2,1,55.20043,-4.7828275,0.666666667,29.42151838
NX29,2011,5,14,55.2143885,-4.739850714,0.263157895,29.42151838
NX29,2012,5,2,55.2175225,-4.75017125,0.714285714,29.42151838
NX29,2013,4,4,55.20450125,-4.724764167,0.5,29.42151838
NX29,2014,0,6,55.2070575,-4.7386325,0,29.42151838
NX29,2015,0,1,55.21222,-4.71514,0,29.42151838
NX29,2017,0,1,55.17584,-4.81319,0,29.42151838
NX34,2011,1,0,54.80412,-4.61369,1,7.393736484
NX34,2013,0,4,54.75951667,-4.554023333,0,7.393736484
NX34,2014,1,0,54.77711,-4.53124,1,7.393736484
NX34,2015,6,4,54.76959042,-4.544555,0.6,7.393736484
NX34,2016,4,3,54.76982292,-4.563629167,0.571428571,7.393736484
NX34,2017,4,3,54.757225,-4.543064167,0.571428571,7.393736484
NX35,2008,7,0,54.89328,-4.554826667,1,21.76319118
NX35,2010,5,1,54.86849667,-4.557661667,0.833333333,21.76319118
NX35,2012,13,0,54.845715,-4.557715,1,21.76319118
NX35,2013,9,0,54.862058,-4.570034,1,21.76319118
NX35,2014,7,0,54.835915,-4.58206,1,21.76319118
NX35,2015,3,1,54.847615,-4.55625,0.75,21.76319118
NX35,2016,6,0,54.83955,-4.57323,1,21.76319118
NX35,2017,4,1,54.89212333,-4.569316667,0.8,21.76319118
NX36,2008,6,0,54.945914,-4.533794,1,36.61934717
NX36,2009,12,10,54.94533375,-4.5495275,0.545454545,36.61934717
NX36,2010,10,8,54.95014366,-4.570428393,0.555555556,36.61934717
NX36,2011,17,3,54.9488909,-4.555338462,0.85,36.61934717
NX36,2012,6,1,54.93372667,-4.616,0.857142857,36.61934717
NX36,2013,5,7,54.95091875,-4.5552935,0.416666667,36.61934717
NX36,2014,1,1,54.926525,-4.589125,0.5,36.61934717
NX36,2015,5,0,54.97470333,-4.558416667,1,36.61934717
NX36,2016,3,3,54.91746333,-4.615133333,0.5,36.61934717
NX36,2017,9,1,54.95327313,-4.57013875,0.9,36.61934717
NX37,2008,8,1,55.046016,-4.548244,0.888888889,63.23559719
NX37,2009,0,4,55.03544,-4.55565,0,63.23559719
NX37,2010,15,9,55.06354,-4.569127083,0.625,63.23559719
NX37,2011,5,7,55.05313675,-4.554043,0.416666667,63.23559719
NX37,2012,3,0,55.06904333,-4.561393333,1,63.23559719
NX37,2013,23,1,55.02167375,-4.5465405,0.958333333,63.23559719
NX37,2014,6,0,55.07314,-4.567043333,1,63.23559719
NX37,2015,14,2,55.02606143,-4.551826071,0.875,63.23559719
NX37,2016,9,0,55.00283,-4.528716667,1,63.23559719
NX37,2017,22,0,55.02902095,-4.53323381,1,63.23559719
NX38,2008,7,2,55.14076,-4.591025,0.777777778,79.39285478
NX38,2009,1,0,55.09288,-4.66472,1,79.39285478
NX38,2016,9,0,55.09437333,-4.572483333,1,79.39285478
NX38,2017,9,0,55.09619111,-4.57213,1,79.39285478
NX39,2008,1,0,55.22902,-4.60462,1,50.64815849
