Year,OSGR10km,Type,Species,Latitude(WGS84),Longitude(WGS84),Count,Forest Cover(%)
2002,NS18,Red,Red,55.985868,-4.903757,2,0.45044691
2002,NS31,Grey,Grey,55.424499,-4.62696,4,0.091125636
2002,NS81,Grey,Grey,55.396619,-3.780209,1,0.059451403
2002,NS84,Grey,Grey,55.655617,-3.768105,1,0.175714107
2002,NS99,Grey,Grey,56.111551,-3.745539,1,0.228417202
2002,NT06,Grey,Grey,55.908473,-3.542825,1,0.186688283
2002,NT07,Grey,Grey,55.929488,-3.514849,1,0.116464456
2002,NT13,Red,Red,55.59976,-3.271977,1,0.157359746
2002,NT16,Grey,Grey,55.890864,-3.332117,3,0.098299612
2002,NT17,Grey,Grey,55.968994,-3.442688,48,0.094777572
2002,NT23,Grey,Grey,55.6210698,-3.2443982,5,0.163985542
2002,NT23,Red,Red,55.6036985,-3.2560725,2,0.163985542
2002,NT24,Grey,Grey,55.6506575,-3.206087,2,0.355317267
2002,NT26,Grey,Grey,55.898249,-3.2017706,5,0.126153088
2002,NT27,Grey,Grey,55.92833,-3.213899,1,0.049180864
2002,NT32,Red,Red,55.536939,-3.023548,1,0.088144504
2002,NT33,Red,Red,55.615738,-3.002578,1,0.454800689
2002,NT37,Grey,Grey,55.947392,-3.097602,1,0.018005938
2002,NT42,Red,Red,55.531303,-2.881606,1,0.223149224
2002,NT44,Red,Red,55.654375,-2.88596,1,0.091249792
2002,NT58,Grey,Grey,56.054298,-2.737755,1,0.031423311
2002,NT62,Red,Red,55.534774,-2.605996,1,0.133842392
2002,NT63,Grey,Grey,55.644895,-2.494889,2,0.09550151
2002,NT63,Red,Red,55.590588,-2.584643,1,0.09550151
2002,NT96,Red,Red,55.856102,-2.10141,1,0.042915132
2002,NX17,Red,Red,54.995897,-4.838888,1,0.228260168
2002,NX29,Red,Red,55.172033,-4.822346,2,0.294215184
2002,NX36,Red,Red,54.918839,-4.648516,1,0.366193472
2002,NX66,Grey,Grey,54.96264,-4.057754,1,0.367524113
2002,NX77,Red,Red,55.008507,-4.002239,1,0.373213324
2002,NX79,Red,Red,55.19851,-3.980338,1,0.277366631
2002,NX85,Grey,Grey,54.912371,-3.828969,1,0.265408081
2002,NX86,Grey,Grey,54.931443,-3.815787,1,0.199329177
2002,NX86,Red,Red,54.924258,-3.815463,1,0.199329177
2002,NX87,Red,Red,55.047212,-3.827284,1,0.135702585
2002,NX88,Red,Red,55.112645,-3.77853,1,0.201279297
2002,NX89,Grey,Grey,55.26374811,-3.804685889,10,0.230895707
2002,NX89,Red,Red,55.264225,-3.799463,1,0.230895707
2002,NX98,Grey,Grey,55.1477145,-3.5815925,2,0.222344366
2002,NY16,Grey,Grey,54.999574,-3.345148,4,0.064188289
2002,NY16,Red,Red,55.01063267,-3.263683333,9,0.064188289
2002,NY17,Grey,Grey,55.066601,-3.378718,3,0.149416044
2002,NY19,Grey,Grey,55.256414,-3.361682,1,0.33099596
2002,NY37,Grey,Grey,55.086635,-3.086429,1,0.092332046
2002,NY38,Grey,Grey,55.110886,-2.982056,1,0.207263595
2002,NY58,Red,Red,55.164591,-2.760476,1,0.228869507
2003,NH20,Red,Red,57.076248,-4.843328,1,0.328548945
2003,NH41,Red,Red,57.245396,-4.496613,3,0.420334139
2003,NH43,Red,Red,57.419595,-4.503468,1,0.392145124
2003,NH45,Red,Red,57.527477,-4.545942,1,0.373741851
2003,NH51,Red,Red,57.239898,-4.456463,1,0.09456933
2003,NH52,Red,Red,57.286792,-4.447972,2,0.358523378
2003,NH54,Red,Red,57.439601,-4.491504,1,0.309971087
2003,NH55,Red,Red,57.560051,-4.489697,3,0.212502391
2003,NH63,Red,Red,57.365225,-4.190444,4,0.463140515
2003,NH64,Red,Red,57.458251,-4.231572667,7,0.237866924
2003,NH65,Red,Red,57.537022,-4.331065,1,0.388778881
2003,NH74,Red,Red,57.497195,-4.036463,2,0.361661226
2003,NH77,Red,Red,57.787041,-4.113326,1,0.355084661
2003,NH92,Red,Red,57.29095625,-3.673251,4,0.360645539
2003,NH94,Red,Red,57.507293,-3.7201952,14,0.578514898
2003,NH95,Red,Red,57.57684167,-3.736243,9,0.451913334
2003,NJ02,Red,Red,57.32264233,-3.597188,5,0.367760037
2003,NJ50,Grey,Grey,57.174713,-2.720246,1,0.300177353
2003,NJ54,Red,Red,57.4656395,-2.7417975,2,0.278768844
2003,NJ55,Red,Red,57.624551,-2.755917,1,0.230953581
2003,NJ60,Grey,Grey,57.110562,-2.621588,1,0.260572992
2003,NJ70,Red,Red,57.096391,-2.332532,1,0.271022756
2003,NJ71,Grey,Grey,57.202895,-2.457625,1,0.178261556
2003,NJ72,Grey,Grey,57.284072,-2.355788,1,0.086470649
2003,NJ73,Red,Red,57.4271595,-2.416283,2,0.102744658
2003,NJ80,Grey,Grey,57.132564,-2.223826,1,0.145801017
2003,NJ80,Red,Red,57.147656,-2.308203,10,0.145801017
2003,NJ81,Red,Red,57.220597,-2.224359,1,0.156304331
2003,NJ82,Red,Red,57.332368,-2.2524295,8,0.070620342
2003,NJ90,Grey,Grey,57.152455,-2.132197,2,0.053831489
2003,NJ91,Grey,Grey,57.193811,-2.096784,3,0.063795747
2003,NM66,Red,Red,56.717165,-5.774155,1,0.186151448
2003,NM77,Red,Red,56.783737,-5.743171,2,0.068931735
2003,NM80,Red,Red,56.185866,-5.431561,1,0.29681353
2003,NM90,Red,Red,56.21133217,-5.3276255,6,0.527416925
2003,NM91,Red,Red,56.27001,-5.33812575,4,0.587993901
2003,NM94,Red,Red,56.586721,-5.370086,1,0.32751221
2003,NM95,Red,Red,56.598644,-5.36137,1,0.145987738
2003,NN05,Red,Red,56.690542,-5.147391,1,0.373475293
2003,NN16,Red,Red,56.695722,-5.084107,1,0.253802358
2003,NN51,Red,Red,56.321145,-4.332425,1,0.388966588
2003,NN69,Red,Red,57.02224,-4.175166,1,0.199188536
2003,NN72,Grey,Grey,56.3751195,-3.994816,2,0.229398951
2003,NN72,Red,Red,56.375764,-3.982704,1,0.229398951
2003,NN80,Grey,Grey,56.236469,-3.897241,1,0.137126195
2003,NN86,Red,Red,56.7434926,-3.8404762,5,0.422130941
2003,NN95,Red,Red,56.696389,-3.733338,3,0.421215582
2003,NO03,Red,Red,56.476478,-3.496794,2,0.201753146
2003,NO04,Red,Red,56.575709,-3.542933857,7,0.369788833
2003,NO12,Grey,Grey,56.399272,-3.374677,2,0.164696499
2003,NO12,Red,Red,56.4104115,-3.403032,2,0.164696499
2003,NO13,Grey,Grey,56.49824533,-3.389078,3,0.190279153
2003,NO14,Red,Red,56.5647522,-3.3438846,5,0.136384102
2003,NO23,Red,Red,56.527089,-3.268751,1,0.177162768
2003,NO24,Grey,Grey,56.604964,-3.1605875,2,0.084138221
2003,NO33,Grey,Grey,56.48233789,-3.0466085,56,0.106139225
2003,NO33,Red,Red,56.49336432,-3.04653424,46,0.106139225
2003,NO43,Red,Red,56.472542,-2.935772,1,0.044310792
2003,NO57,Red,Red,56.830091,-2.6579,1,0.062725992
2003,NO59,Red,Red,57.050025,-2.688159,1,0.460101536
2003,NO67,Red,Red,56.841479,-2.530244,4,0.188164163
2003,NO69,Grey,Grey,57.032951,-2.500018,1,0.470068188
2003,NO69,Red,Red,57.0549296,-2.5290044,5,0.470068188
2003,NO79,Grey,Grey,57.0562125,-2.400591,2,0.391035075
2003,NO79,Red,Red,57.063698,-2.446016,1,0.391035075
2003,NR78,Red,Red,56.045923,-5.547623,1,0.31348186
2003,NR79,Red,Red,56.074849,-5.542245,1,0.154255284
2003,NR89,Red,Red,56.059771,-5.471762,3,0.514511979
2003,NR99,Red,Red,56.1132825,-5.273837,2,0.505284241
2003,NS20,Red,Red,55.33321275,-4.77114475,4,0.193197788
2003,NS24,Grey,Grey,55.679479,-4.76335,1,0.042664935
2003,NS30,Grey,Grey,55.314996,-4.577154,1,0.297983353
2003,NS31,Grey,Grey,55.395005,-4.548139333,4,0.091125636
2003,NS31,Red,Red,55.396026,-4.591903,2,0.091125636
2003,NS32,Grey,Grey,55.468253,-4.619586,1,0.036765705
2003,NS42,Grey,Grey,55.493925,-4.443172,2,0.078632065
2003,NS52,Grey,Grey,55.46451,-4.291059,3,0.154387766
2003,NS52,Red,Red,55.46451,-4.291059,4,0.154387766
2003,NS57,Grey,Grey,55.967761,-4.296767,1,0.186779461
2003,NS96,Grey,Grey,55.84259,-3.634442,1,0.199431367
2003,NS98,Red,Red,56.08163425,-3.68352075,4,0.12023511
2003,NS99,Red,Red,56.130204,-3.760865,1,0.228417202
2003,NT09,Red,Red,56.180868,-3.603682,1,0.203375634
2003,NT17,Grey,Grey,55.985421,-3.340713,1,0.094777572
2003,NT22,Grey,Grey,55.503871,-3.154889,1,0.157658453
2003,NT23,Grey,Grey,55.62456589,-3.233211333,11,0.163985542
2003,NT23,Red,Red,55.640733,-3.219286,1,0.163985542
2003,NT24,Grey,Grey,55.65120633,-3.2028325,9,0.355317267
2003,NT27,Grey,Grey,55.9613225,-3.2389595,2,0.049180864
2003,NT31,Red,Red,55.428948,-2.988357,1,0.502654325
2003,NT32,Grey,Grey,55.5096362,-3.0106406,6,0.088144504
2003,NT32,Red,Red,55.479989,-3.010204,1,0.088144504
2003,NT33,Red,Red,55.5931715,-2.9591625,2,0.454800689
2003,NT35,Grey,Grey,55.807156,-2.999516,1,0.107171669
2003,NT41,Grey,Grey,55.430575,-2.893582,3,0.111729874
2003,NT41,Red,Red,55.42014375,-2.90677275,4,0.111729874
2003,NT42,Grey,Grey,55.5321525,-2.8723285,5,0.223149224
2003,NT42,Red,Red,55.538047,-2.880965,1,0.223149224
2003,NT43,Grey,Grey,55.62034778,-2.811267667,14,0.206392672
2003,NT44,Grey,Grey,55.730232,-2.831946,2,0.091249792
2003,NT45,Grey,Grey,55.753864,-2.92008,2,0.138362687
2003,NT50,Red,Red,55.372064,-2.777075,1,0.604247454
2003,NT51,Grey,Grey,55.4605315,-2.7100185,4,0.107484804
2003,NT52,Red,Red,55.513174,-2.771935,1,0.137542303
2003,NT53,Grey,Grey,55.59949425,-2.76212275,4,0.156749234
2003,NT60,Red,Red,55.3368615,-2.5580185,2,0.488091366
2003,NT61,Grey,Grey,55.4338175,-2.5783585,2,0.210184451
2003,NT61,Red,Red,55.44818,-2.478194,2,0.210184451
2003,NT62,Grey,Grey,55.51308433,-2.535184167,7,0.133842392
2003,NT63,Red,Red,55.566797,-2.580325,2,0.09550151
2003,NT72,Grey,Grey,55.55259,-2.430324,1,0.089139988
2003,NT73,Grey,Grey,55.596862,-2.4248575,3,0.065221546
2003,NT74,Red,Red,55.729626,-2.422717,2,0.075505144
2003,NT82,Grey,Grey,55.547646,-2.27495,1,0.043025671
2003,NT85,Red,Red,55.792999,-2.247971,1,0.061531566
2003,NT86,Red,Red,55.874007,-2.162187,1,0.124429903
2003,NT95,Grey,Grey,55.771611,-2.1338745,4,0.042318325
2003,NT95,Red,Red,55.771611,-2.1338745,2,0.042318325
2003,NX19,Red,Red,55.21363,-4.850447,1,0.022893955
2003,NX25,Red,Red,54.827527,-4.712602,1,0.181324144
2003,NX28,Red,Red,55.113113,-4.684885,2,0.556039455
2003,NX35,Red,Red,54.88377,-4.628282,5,0.217631912
2003,NX36,Red,Red,54.946947,-4.595705,4,0.366193472
2003,NX37,Red,Red,55.072358,-4.574058,1,0.632355972
2003,NX44,Red,Red,54.775909,-4.411345,1,0.092775161
2003,NX46,Red,Red,54.968844,-4.45024,4,0.343219731
2003,NX55,Red,Red,54.888231,-4.200528,7,0.134667259
2003,NX65,Red,Red,54.871493,-4.105319,3,0.148247655
2003,NX66,Red,Red,54.99898,-4.087758,1,0.367524113
2003,NX76,Red,Red,55.004657,-4.017684,2,0.091519175
2003,NX85,Red,Red,54.880398,-3.741783,4,0.265408081
2003,NX88,Red,Red,55.143677,-3.7844225,7,0.201279297
2003,NX89,Grey,Grey,55.2617278,-3.8042282,6,0.230895707
2003,NX89,Red,Red,55.231715,-3.81745325,4,0.230895707
2003,NX96,Red,Red,54.988709,-3.6104875,3,0.415021144
2003,NX97,Red,Red,55.058346,-3.645383,6,0.142649637
2003,NX98,Red,Red,55.14406475,-3.63675,6,0.222344366
2003,NX99,Red,Red,55.2243355,-3.681698,2,0.472442108
2003,NY09,Red,Red,55.224651,-3.465933,1,0.48979246
2003,NY16,Red,Red,55.006816,-3.256266,3,0.064188289
2003,NY17,Red,Red,55.090006,-3.334865,6,0.149416044
2003,NY19,Red,Red,55.210658,-3.313757,2,0.33099596
2003,NY37,Grey,Grey,55.079245,-2.949169,1,0.092332046
2003,NY38,Grey,Grey,55.127944,-2.984043,1,0.207263595
2003,NY38,Red,Red,55.126147,-2.983999,1,0.207263595
2004,NH30,Red,Red,57.065019,-4.783076,1,0.374431191
2004,NH45,Red,Red,57.527578,-4.540938,2,0.373741851
2004,NH52,Red,Red,57.286916,-4.394876,3,0.358523378
2004,NH53,Red,Red,57.423627,-4.340506,1,0.417591511
2004,NH54,Red,Red,57.463699,-4.499814,1,0.309971087
2004,NH64,Red,Red,57.459223,-4.261086,1,0.237866924
2004,NH66,Red,Red,57.666198,-4.342705,1,0.259333085
2004,NH70,Red,Red,57.084446,-4.056686,6,0.08341286
2004,NH74,Red,Red,57.483814,-4.139151,1,0.361661226
2004,NH80,Red,Red,57.146649,-3.8411135,4,0.48214815
2004,NH85,Red,Red,57.574292,-3.873534,5,0.166121959
2004,NH91,Red,Red,57.2475755,-3.725155,3,0.576699584
2004,NH92,Red,Red,57.28623567,-3.787513,4,0.360645539
2004,NH94,Red,Red,57.500616,-3.7092008,5,0.578514898
2004,NH95,Red,Red,57.57039017,-3.7153225,6,0.451913334
2004,NJ02,Red,Red,57.329423,-3.581981,1,0.367760037
2004,NJ05,Red,Red,57.585233,-3.670017,1,0.475231548
2004,NJ12,Red,Red,57.337086,-3.389591,1,0.198277088
2004,NJ20,Red,Red,57.13794333,-3.200651667,3,0.062236911
2004,NJ35,Red,Red,57.618396,-3.103994,1,0.500497834
2004,NJ36,Red,Red,57.63985,-3.115521,2,0.163872224
2004,NJ41,Red,Red,57.262214,-2.937473,1,0.198864466
2004,NJ53,Red,Red,57.378361,-2.765811,1,0.238360378
2004,NJ54,Red,Red,57.468014,-2.79436,3,0.278768844
2004,NJ61,Grey,Grey,57.26181,-2.614184667,3,0.390690039
2004,NJ61,Red,Red,57.25748625,-2.634006625,9,0.390690039
2004,NJ73,Red,Red,57.421235,-2.442032,1,0.102744658
2004,NJ80,Grey,Grey,57.1239425,-2.20870475,4,0.145801017
2004,NJ80,Red,Red,57.133613,-2.295426,3,0.145801017
2004,NJ81,Grey,Grey,57.201662,-2.260656,1,0.156304331
2004,NJ81,Red,Red,57.24316,-2.281261,7,0.156304331
2004,NJ82,Red,Red,57.272647,-2.251208,1,0.070620342
2004,NJ83,Red,Red,57.36971,-2.22527,1,0.116073865
2004,NJ90,Grey,Grey,57.1556118,-2.1206544,11,0.053831489
2004,NM66,Red,Red,56.7389785,-5.781257,2,0.186151448
2004,NM77,Red,Red,56.840458,-5.740636,1,0.068931735
2004,NM80,Red,Red,56.186897,-5.426816,3,0.29681353
2004,NN00,Red,Red,56.164928,-5.065562,1,0.544649386
2004,NN06,Red,Red,56.6983486,-5.172555,5,0.299504326
2004,NN10,Red,Red,56.190821,-4.9541404,5,0.436012357
2004,NN20,Red,Red,56.2105855,-4.78856,2,0.275774059
2004,NN28,Red,Red,56.903269,-4.821947,1,0.281580597
2004,NN30,Grey,Grey,56.210174,-4.706276,1,0.239134176
2004,NN30,Red,Red,56.209277,-4.706212,3,0.239134176
2004,NN40,Red,Red,56.19454263,-4.470434125,8,0.477586155
2004,NN50,Red,Red,56.20461069,-4.351837938,16,0.527976203
2004,NN51,Red,Red,56.32470427,-4.331132733,15,0.388966588
2004,NN52,Red,Red,56.36201657,-4.356653429,7,0.240160195
2004,NN60,Grey,Grey,56.231413,-4.176914,2,0.317673331
2004,NN60,Red,Red,56.2341514,-4.2048216,5,0.317673331
2004,NN72,Red,Red,56.3847085,-4.0131325,2,0.229398951
2004,NN81,Red,Red,56.350623,-3.804997,1,0.236147944
2004,NN82,Grey,Grey,56.3887515,-3.839767,2,0.14397231
2004,NN82,Red,Red,56.3858095,-3.8381675,2,0.14397231
2004,NN85,Red,Red,56.7160155,-3.9458365,2,0.244975569
2004,NN86,Red,Red,56.719626,-3.886375,2,0.422130941
2004,NN91,Grey,Grey,56.312858,-3.743934,3,0.171364837
2004,NN91,Red,Red,56.308444,-3.738345,1,0.171364837
2004,NN92,Grey,Grey,56.437847,-3.737761,1,0.211420781
2004,NN92,Red,Red,56.4096195,-3.7482175,5,0.211420781
2004,NN95,Grey,Grey,56.702394,-3.710738,1,0.421215582
2004,NN95,Red,Red,56.707388,-3.739285333,3,0.421215582
2004,NN96,Red,Red,56.7297065,-3.781448,2,0.114435342
2004,NO02,Red,Red,56.3984455,-3.54169,2,0.218594493
2004,NO03,Red,Red,56.465886,-3.51829,1,0.201753146
2004,NO06,Red,Red,56.753502,-3.547051,1,0.193679366
2004,NO12,Grey,Grey,56.41930725,-3.42058375,4,0.164696499
2004,NO12,Red,Red,56.4126145,-3.400887,2,0.164696499
2004,NO13,Red,Red,56.52383667,-3.376996667,3,0.190279153
2004,NO14,Grey,Grey,56.5742,-3.317532,5,0.136384102
2004,NO14,Red,Red,56.59142025,-3.355781,4,0.136384102
2004,NO16,Red,Red,56.732712,-3.365573,1,0.090105103
2004,NO19,Red,Red,57.0095938,-3.391679,7,0.203243873
2004,NO20,Red,Red,56.276178,-3.1546455,2,0.150020785
2004,NO21,Red,Red,56.2909615,-3.15913,7,0.13967205
2004,NO23,Red,Red,56.532902,-3.180332,1,0.177162768
2004,NO24,Red,Red,56.56045767,-3.164105333,3,0.084138221
2004,NO25,Red,Red,56.676612,-3.184823,1,0.208072609
2004,NO26,Red,Red,56.793373,-3.188504,1,0.278015262
2004,NO31,Red,Red,56.28578488,-3.1236365,8,0.09870466
2004,NO33,Grey,Grey,56.48700973,-3.046850909,26,0.106139225
2004,NO33,Red,Red,56.49087686,-3.05044819,38,0.106139225
2004,NO35,Red,Red,56.690401,-2.995049,2,0.112913192
2004,NO36,Red,Red,56.749915,-3.023604,1,0.159996286
2004,NO42,Red,Red,56.425747,-2.819511,1,0.220115118
2004,NO43,Grey,Grey,56.47273914,-2.908645286,10,0.044310792
2004,NO45,Grey,Grey,56.645393,-2.887867,1,0.094206324
2004,NO45,Red,Red,56.644494,-2.887846,12,0.094206324
2004,NO46,Red,Red,56.7539265,-2.9415305,2,0.092299112
2004,NO49,Red,Red,57.073796,-2.935602,2,0.421568064
2004,NO54,Red,Red,56.554467,-2.781623,31,0.075704654
2004,NO55,Red,Red,56.672731,-2.684527,6,0.207330037
2004,NO56,Red,Red,56.7485835,-2.7320895,2,0.100565871
2004,NO59,Grey,Grey,57.070018,-2.800678,1,0.460101536
2004,NO59,Red,Red,57.064533,-2.815401,1,0.460101536
2004,NO64,Red,Red,56.57261,-2.586693,2,0.053825962
2004,NO66,Red,Red,56.80629075,-2.611627,6,0.143553007
2004,NO67,Red,Red,56.826256,-2.51856,1,0.188164163
2004,NO68,Red,Red,56.970629,-2.578134,1,0.323629445
2004,NO69,Grey,Grey,57.05454175,-2.51988575,5,0.470068188
2004,NO69,Red,Red,57.05207433,-2.510166333,4,0.470068188
2004,NO76,Red,Red,56.757379,-2.441283,5,0.067954718
2004,NO77,Red,Red,56.909083,-2.473728,6,0.092430382
2004,NO79,Grey,Grey,57.04424425,-2.45134475,6,0.391035075
2004,NO79,Red,Red,57.044819,-2.47977675,8,0.391035075
2004,NO88,Grey,Grey,56.962787,-2.221161,1,0.142319313
2004,NR78,Red,Red,56.029845,-5.575049,1,0.31348186
2004,NR87,Red,Red,55.887665,-5.421167,1,0.262613914
2004,NR88,Red,Red,56.0075755,-5.4413845,2,0.524428963
2004,NR98,Red,Red,56.026308,-5.213888,4,0.460659017
2004,NR99,Red,Red,56.08362425,-5.2644925,4,0.505284241
2004,NS03,Red,Red,55.568392,-5.156918,2,0.173892761
2004,NS07,Red,Red,55.94890367,-5.182767,6,0.241188093
2004,NS08,Red,Red,56.02561511,-5.159391667,9,0.49731761
2004,NS09,Red,Red,56.1148789,-5.1394398,10,0.502587072
2004,NS17,Red,Red,55.898581,-4.966105,1,0.391525693
2004,NS18,Red,Red,56.03457859,-4.930728882,17,0.45044691
2004,NS19,Red,Red,56.12013594,-5.018154438,16,0.452284672
2004,NS20,Grey,Grey,55.31942,-4.765055,3,0.193197788
2004,NS20,Red,Red,55.3198325,-4.766662,4,0.193197788
2004,NS24,Grey,Grey,55.692625,-4.856581,2,0.042664935
2004,NS29,Red,Red,56.076581,-4.889767,1,0.282935262
2004,NS30,Grey,Grey,55.3009005,-4.668413,2,0.297983353
2004,NS30,Red,Red,55.309514,-4.665052,2,0.297983353
2004,NS31,Red,Red,55.434474,-4.62288,1,0.091125636
2004,NS32,Grey,Grey,55.4505564,-4.6274272,14,0.036765705
2004,NS32,Red,Red,55.46989667,-4.577221667,4,0.036765705
2004,NS38,Grey,Grey,56.006887,-4.58776,1,0.234114961
2004,NS39,Red,Red,56.13134,-4.610602,1,0.201398578
2004,NS49,Red,Red,56.15913433,-4.438011333,3,0.480460827
2004,NS52,Red,Red,55.516902,-4.371725,2,0.154387766
2004,NS56,Grey,Grey,55.849127,-4.388734,2,0.064706874
2004,NS59,Red,Red,56.14865233,-4.376183,3,0.342263416
2004,NS83,Grey,Grey,55.554691,-3.847598,1,0.194732191
2004,NS84,Grey,Grey,55.655617,-3.768105,1,0.175714107
2004,NS89,Red,Red,56.115628,-3.774675,1,0.104547794
2004,NS98,Grey,Grey,56.002518,-3.636377,30,0.12023511
2004,NS99,Red,Red,56.11814367,-3.702407,4,0.228417202
2004,NT10,Red,Red,55.344272,-3.380465,2,0.492750012
2004,NT13,Red,Red,55.603646,-3.329245,1,0.157359746
2004,NT14,Red,Red,55.673917,-3.312546,4,0.161854275
2004,NT17,Grey,Grey,55.968994,-3.442688,75,0.094777572
2004,NT21,Grey,Grey,55.459223,-3.218423,1,0.408098031
2004,NT21,Red,Red,55.424152,-3.12728,1,0.408098031
2004,NT22,Grey,Grey,55.489009,-3.205099,1,0.157658453
2004,NT23,Grey,Grey,55.641085,-3.183285,3,0.163985542
2004,NT24,Red,Red,55.652426,-3.218061,1,0.355317267
2004,NT26,Red,Red,55.862849,-3.202269,1,0.126153088
2004,NT30,Grey,Grey,55.377801,-2.97919,1,0.69517991
2004,NT30,Red,Red,55.3607455,-3.031615,3,0.69517991
2004,NT31,Red,Red,55.447928,-2.974608,2,0.502654325
2004,NT32,Grey,Grey,55.552169,-2.974011,1,0.088144504
2004,NT33,Grey,Grey,55.62313,-2.977359,4,0.454800689
2004,NT35,Grey,Grey,55.825375,-3.076604,1,0.107171669
2004,NT36,Grey,Grey,55.86926533,-3.021900333,3,0.14372726
2004,NT42,Grey,Grey,55.535318,-2.8848555,2,0.223149224
2004,NT42,Red,Red,55.54152,-2.8976835,2,0.223149224
2004,NT43,Grey,Grey,55.61799867,-2.829423667,9,0.206392672
2004,NT44,Red,Red,55.650963,-2.860457,1,0.091249792
2004,NT50,Grey,Grey,55.37140733,-2.735518,3,0.604247454
2004,NT50,Red,Red,55.362502,-2.6443755,7,0.604247454
2004,NT51,Grey,Grey,55.4076058,-2.7224834,5,0.107484804
2004,NT51,Red,Red,55.442057,-2.638559,3,0.107484804
2004,NT52,Grey,Grey,55.5559415,-2.7577165,2,0.137542303
2004,NT53,Grey,Grey,55.6101206,-2.6979536,8,0.156749234
2004,NT53,Red,Red,55.612139,-2.6746535,2,0.156749234
2004,NT54,Grey,Grey,55.680633,-2.71798,1,0.112370365
2004,NT60,Grey,Grey,55.361853,-2.494505,1,0.488091366
2004,NT60,Red,Red,55.333367,-2.631292,1,0.488091366
2004,NT61,Grey,Grey,55.425563,-2.515841,1,0.210184451
2004,NT61,Red,Red,55.43898,-2.530241,1,0.210184451
2004,NT62,Grey,Grey,55.4958785,-2.5658355,2,0.133842392
2004,NT62,Red,Red,55.512468,-2.5724175,3,0.133842392
2004,NT63,Grey,Grey,55.566158,-2.619165,1,0.09550151
2004,NT63,Red,Red,55.59853567,-2.548270667,4,0.09550151
2004,NT64,Red,Red,55.705562,-2.592725,1,0.107793135
2004,NT68,Grey,Grey,56.011746,-2.634295,1,0.023854339
2004,NT71,Red,Red,55.465467,-2.419884,1,0.149024148
2004,NT72,Grey,Grey,55.529463,-2.3572,1,0.089139988
2004,NT73,Grey,Grey,55.567767,-2.457447,3,0.065221546
2004,NT73,Red,Red,55.5798665,-2.465521,3,0.065221546
2004,NT75,Red,Red,55.74765,-2.406982,1,0.146803912
2004,NT81,Red,Red,55.45429,-2.230028,1,0.040132752
2004,NT86,Red,Red,55.88744,-2.192618,1,0.124429903
2004,NT96,Grey,Grey,55.865096,-2.090249,3,0.042915132
2004,NT96,Red,Red,55.86986133,-2.116903,3,0.042915132
2004,NX15,Red,Red,54.884797,-4.880187,1,0.075380297
2004,NX37,Grey,Grey,55.076672,-4.539866,1,0.632355972
2004,NX39,Red,Red,55.263983,-4.523477,1,0.506481585
2004,NX45,Red,Red,54.889372,-4.378357,1,0.080567881
2004,NX46,Red,Red,54.953018,-4.454746,2,0.343219731
2004,NX55,Red,Red,54.8716885,-4.21423775,4,0.134667259
2004,NX77,Red,Red,55.055473,-3.932561,1,0.373213324
2004,NX78,Red,Red,55.165827,-3.887657,2,0.324904708
2004,NX79,Red,Red,55.275248,-3.902292,2,0.277366631
2004,NX85,Red,Red,54.882209,-3.822410333,4,0.265408081
2004,NX86,Red,Red,54.925779,-3.803827,1,0.199329177
2004,NX87,Red,Red,55.086523,-3.7515165,4,0.135702585
2004,NX89,Grey,Grey,55.225279,-3.819717,1,0.230895707
2004,NX89,Red,Red,55.276058,-3.819678,1,0.230895707
2004,NX96,Red,Red,54.984377,-3.697836,1,0.415021144
2004,NX98,Grey,Grey,55.186166,-3.596458,1,0.222344366
2004,NX99,Red,Red,55.2039,-3.7134535,5,0.472442108
2004,NY07,Grey,Grey,55.087491,-3.437408,1,0.205055663
2004,NY08,Red,Red,55.14073533,-3.517248333,3,0.10657543
2004,NY09,Grey,Grey,55.215125,-3.435718,1,0.48979246
2004,NY17,Grey,Grey,55.044103,-3.3411665,2,0.149416044
2004,NY17,Red,Red,55.078699,-3.341539,1,0.149416044
2004,NY18,Grey,Grey,55.142806,-3.3946955,2,0.156486399
2004,NY18,Red,Red,55.130888,-3.370836625,16,0.156486399
2004,NY28,Red,Red,55.1713595,-3.2257175,10,0.347224876
2004,NY37,Red,Red,55.083282,-2.950048,1,0.092332046
2004,NY38,Grey,Grey,55.1311015,-2.982552,2,0.207263595
2004,NY38,Red,Red,55.14149433,-3.029103333,28,0.207263595
2004,NY39,Red,Red,55.203985,-3.077838,6,0.278799426
2004,NY48,Red,Red,55.18653843,-2.801278286,8,0.231534334
2004,NY59,Grey,Grey,55.236046,-2.7579125,2,0.395104989
2004,NY59,Red,Red,55.275078,-2.767309,2,0.395104989
